"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)"
2026-02-10 15:55:30,1.88 ms,2.78 ms,3.47 ms,881 µs,0 s,0 s,0 s,0 s
2026-02-10 15:55:45,2.85 ms,3.03 ms,2.46 ms,881 µs,0 s,0 s,0 s,0 s
2026-02-10 15:56:00,4.36 ms,3.03 ms,2.46 ms,881 µs,0 s,0 s,0 s,0 s
2026-02-10 15:56:15,6.15 ms,7.95 ms,4.05 ms,1.34 ms,0 s,0 s,0 s,0 s
2026-02-10 15:56:30,8.20 ms,7.95 ms,1.59 ms,1.34 ms,0 s,0 s,0 s,0 s
2026-02-10 15:56:45,6.64 ms,4.92 ms,1.59 ms,1.34 ms,0 s,0 s,0 s,0 s
2026-02-10 15:57:00,5.68 ms,11.7 ms,3.22 ms,2.86 ms,0 s,0 s,0 s,0 s
2026-02-10 15:57:15,3.49 ms,6.75 ms,1.63 ms,1.53 ms,0 s,0 s,0 s,0 s
2026-02-10 15:57:30,1.03 ms,6.75 ms,1.63 ms,1.53 ms,0 s,0 s,0 s,0 s
2026-02-10 15:57:45,1.03 ms,7.08 ms,3.42 ms,3.15 ms,0 s,0 s,0 s,0 s
2026-02-10 15:58:00,881 µs,339 µs,1.80 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 15:58:15,1.54 ms,339 µs,1.80 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 15:58:30,2.19 ms,830 µs,3.47 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 15:58:45,2.29 ms,492 µs,1.68 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 15:59:00,1.86 ms,492 µs,1.68 ms,2.03 ms,0 s,0 s,0 s,0 s
2026-02-10 15:59:15,1.54 ms,492 µs,1.68 ms,2.03 ms,0 s,0 s,0 s,0 s
2026-02-10 15:59:30,1.10 ms,356 µs,1.49 ms,2.03 ms,0 s,0 s,0 s,0 s
2026-02-10 15:59:45,1.22 ms,356 µs,1.49 ms,3.54 ms,0 s,0 s,0 s,0 s
2026-02-10 16:00:00,1.17 ms,932 µs,1.49 ms,1.51 ms,0 s,0 s,0 s,0 s
2026-02-10 16:00:15,1.75 ms,932 µs,3.10 ms,1.51 ms,0 s,0 s,0 s,0 s
2026-02-10 16:00:30,1.98 ms,576 µs,1.61 ms,1.51 ms,0 s,0 s,0 s,0 s
2026-02-10 16:00:45,1.88 ms,1.22 ms,1.61 ms,2.05 ms,0 s,0 s,0 s,0 s
2026-02-10 16:01:00,2.02 ms,644 µs,1.61 ms,2.05 ms,0 s,0 s,0 s,0 s
2026-02-10 16:01:15,1.61 ms,644 µs,1.58 ms,2.05 ms,0 s,0 s,0 s,0 s
2026-02-10 16:01:30,1.37 ms,644 µs,1.58 ms,2.05 ms,0 s,0 s,0 s,0 s
2026-02-10 16:01:45,1.75 ms,932 µs,3.12 ms,2.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:02:00,1.64 ms,932 µs,3.12 ms,2.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:02:15,1.69 ms,1.81 ms,1.54 ms,2.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:02:30,1.92 ms,1.81 ms,1.54 ms,2.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:02:45,1.42 ms,881 µs,1.53 ms,1.86 ms,0 s,0 s,0 s,0 s
2026-02-10 16:03:00,1.05 ms,881 µs,1.53 ms,1.86 ms,0 s,0 s,0 s,0 s
2026-02-10 16:03:15,695 µs,542 µs,1.53 ms,1.86 ms,0 s,0 s,0 s,0 s
2026-02-10 16:03:30,339 µs,542 µs,1.53 ms,1.86 ms,0 s,0 s,0 s,0 s
2026-02-10 16:03:45,831 µs,542 µs,2.42 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 16:04:00,1.10 ms,1.29 ms,2.42 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 16:04:15,1.53 ms,746 µs,2.42 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 16:04:30,1.47 ms,746 µs,2.42 ms,1.63 ms,0 s,0 s,0 s,0 s
2026-02-10 16:04:45,1.20 ms,746 µs,1.64 ms,1.80 ms,0 s,0 s,0 s,0 s
2026-02-10 16:05:00,1.22 ms,661 µs,1.64 ms,1.80 ms,0 s,0 s,0 s,0 s
2026-02-10 16:05:15,1.17 ms,661 µs,1.64 ms,1.80 ms,0 s,0 s,0 s,0 s
2026-02-10 16:05:30,1.29 ms,661 µs,1.64 ms,1.80 ms,0 s,0 s,0 s,0 s
2026-02-10 16:05:45,1.31 ms,1.53 ms,1.44 ms,1.59 ms,0 s,0 s,0 s,0 s
2026-02-10 16:06:00,1.37 ms,864 µs,1.44 ms,1.59 ms,0 s,0 s,0 s,0 s
2026-02-10 16:06:15,1.46 ms,864 µs,3.03 ms,1.59 ms,0 s,0 s,0 s,0 s
2026-02-10 16:06:30,1.44 ms,1.73 ms,3.03 ms,1.59 ms,0 s,0 s,0 s,0 s
2026-02-10 16:06:45,1.49 ms,864 µs,1.59 ms,2.14 ms,0 s,0 s,0 s,0 s
2026-02-10 16:07:00,1.51 ms,864 µs,1.59 ms,2.14 ms,0 s,0 s,0 s,0 s
2026-02-10 16:07:15,1.58 ms,1.66 ms,1.37 ms,2.14 ms,0 s,0 s,0 s,0 s
2026-02-10 16:07:30,1.63 ms,797 µs,1.37 ms,2.14 ms,0 s,0 s,0 s,0 s
2026-02-10 16:07:45,1.64 ms,2.76 ms,1.37 ms,1.29 ms,0 s,0 s,0 s,0 s
2026-02-10 16:08:00,1.61 ms,2.76 ms,3.31 ms,1.29 ms,0 s,0 s,0 s,0 s
2026-02-10 16:08:15,1.47 ms,1.97 ms,1.93 ms,1.29 ms,0 s,0 s,0 s,0 s
2026-02-10 16:08:30,1.36 ms,1.97 ms,1.93 ms,1.29 ms,0 s,0 s,0 s,0 s
2026-02-10 16:08:45,864 µs,593 µs,1.93 ms,2.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:09:00,475 µs,593 µs,712 µs,2.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:09:15,780 µs,593 µs,712 µs,2.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:09:30,1.02 ms,1.53 ms,712 µs,4.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:09:45,1.34 ms,932 µs,1.44 ms,2.00 ms,0 s,0 s,0 s,0 s
2026-02-10 16:10:00,1.88 ms,932 µs,729 µs,2.00 ms,0 s,0 s,0 s,0 s
2026-02-10 16:10:15,1.71 ms,933 µs,729 µs,2.00 ms,0 s,0 s,0 s,0 s
2026-02-10 16:10:30,1.58 ms,780 µs,729 µs,3.10 ms,0 s,0 s,0 s,0 s
2026-02-10 16:10:45,1.59 ms,780 µs,729 µs,3.10 ms,0 s,0 s,0 s,0 s
2026-02-10 16:11:00,1.41 ms,780 µs,729 µs,3.10 ms,0 s,0 s,0 s,0 s
2026-02-10 16:11:15,1.10 ms,780 µs,729 µs,3.10 ms,0 s,0 s,0 s,0 s
2026-02-10 16:11:30,1.15 ms,848 µs,729 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:11:45,1.12 ms,848 µs,949 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:12:00,1.15 ms,848 µs,949 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:12:15,1.24 ms,983 µs,949 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:12:30,1.27 ms,983 µs,949 µs,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:12:45,1.34 ms,983 µs,831 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:13:00,1.37 ms,1.58 ms,831 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:13:15,1.49 ms,593 µs,831 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:13:30,1.54 ms,593 µs,831 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:13:45,1.53 ms,1.19 ms,542 µs,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:14:00,1.59 ms,593 µs,542 µs,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:14:15,1.42 ms,593 µs,542 µs,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:14:30,983 µs,593 µs,1.20 ms,1.53 ms,0 s,0 s,0 s,0 s
2026-02-10 16:14:45,644 µs,1.47 ms,661 µs,797 µs,0 s,0 s,0 s,0 s
2026-02-10 16:15:00,492 µs,1.47 ms,661 µs,797 µs,0 s,0 s,0 s,0 s
2026-02-10 16:15:15,797 µs,1.47 ms,661 µs,797 µs,0 s,0 s,0 s,0 s
2026-02-10 16:15:30,1.14 ms,1.47 ms,949 µs,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:15:45,1.75 ms,627 µs,949 µs,763 µs,0 s,0 s,0 s,0 s
2026-02-10 16:16:00,1.88 ms,627 µs,949 µs,763 µs,0 s,0 s,0 s,0 s
2026-02-10 16:16:15,1.68 ms,627 µs,949 µs,763 µs,0 s,0 s,0 s,0 s
2026-02-10 16:16:30,1.41 ms,627 µs,0 s,763 µs,0 s,0 s,0 s,0 s
2026-02-10 16:16:45,1.25 ms,898 µs,712 µs,847 µs,0 s,0 s,0 s,0 s
2026-02-10 16:17:00,966 µs,898 µs,712 µs,847 µs,0 s,0 s,0 s,0 s
2026-02-10 16:17:15,1.03 ms,898 µs,712 µs,847 µs,0 s,0 s,0 s,0 s
2026-02-10 16:17:30,1.29 ms,1.97 ms,576 µs,847 µs,0 s,0 s,0 s,0 s
2026-02-10 16:17:45,1.27 ms,1.07 ms,576 µs,475 µs,0 s,0 s,0 s,0 s
2026-02-10 16:18:00,1.34 ms,1.07 ms,576 µs,475 µs,0 s,0 s,0 s,0 s
2026-02-10 16:18:15,1.68 ms,1.80 ms,576 µs,475 µs,0 s,0 s,0 s,0 s
2026-02-10 16:18:30,1.56 ms,729 µs,542 µs,1.29 ms,0 s,0 s,0 s,0 s
2026-02-10 16:18:45,1.68 ms,729 µs,542 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:19:00,1.66 ms,1.25 ms,542 µs,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:19:15,1.61 ms,525 µs,1.39 ms,814 µs,0 s,0 s,0 s,0 s
2026-02-10 16:19:30,1.47 ms,525 µs,847 µs,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:19:45,1.66 ms,1.25 ms,848 µs,610 µs,0 s,0 s,0 s,0 s
2026-02-10 16:20:00,1.47 ms,729 µs,847 µs,610 µs,0 s,0 s,0 s,0 s
2026-02-10 16:20:15,915 µs,729 µs,492 µs,610 µs,0 s,0 s,0 s,0 s
2026-02-10 16:20:30,1.25 ms,729 µs,492 µs,610 µs,0 s,0 s,0 s,0 s
2026-02-10 16:20:45,983 µs,915 µs,492 µs,1.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:21:00,1.37 ms,915 µs,1.15 ms,1.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:21:15,1.83 ms,915 µs,661 µs,1.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:21:30,1.81 ms,915 µs,661 µs,1.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:21:45,1.97 ms,644 µs,1.29 ms,1.03 ms,0 s,0 s,0 s,0 s
2026-02-10 16:22:00,1.85 ms,644 µs,627 µs,1.03 ms,0 s,0 s,0 s,0 s
2026-02-10 16:22:15,1.80 ms,1.25 ms,627 µs,1.03 ms,0 s,0 s,0 s,0 s
2026-02-10 16:22:30,2.08 ms,610 µs,627 µs,1.86 ms,0 s,0 s,0 s,0 s
2026-02-10 16:22:45,3.81 ms,610 µs,1.42 ms,831 µs,0 s,0 s,0 s,0 s
2026-02-10 16:23:00,6.30 ms,1.46 ms,1.42 ms,830 µs,0 s,0 s,0 s,0 s
2026-02-10 16:23:15,9.86 ms,847 µs,1.42 ms,831 µs,0 s,0 s,0 s,0 s
2026-02-10 16:23:30,11.7 ms,847 µs,1.42 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:23:45,8.15 ms,847 µs,2.37 ms,2.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:24:00,6.97 ms,576 µs,2.37 ms,2.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:24:15,2.90 ms,576 µs,2.37 ms,2.17 ms,0 s,0 s,0 s,0 s
2026-02-10 16:24:30,1.08 ms,576 µs,3.68 ms,1.22 ms,0 s,0 s,0 s,0 s
2026-02-10 16:24:45,1.36 ms,1.12 ms,1.31 ms,1.22 ms,0 s,0 s,0 s,0 s
2026-02-10 16:25:00,1.85 ms,542 µs,1.31 ms,1.22 ms,0 s,0 s,0 s,0 s
2026-02-10 16:25:15,2.03 ms,542 µs,3.10 ms,2.66 ms,0 s,0 s,0 s,0 s
2026-02-10 16:25:30,1.76 ms,847 µs,1.80 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:25:45,1.59 ms,847 µs,1.80 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:26:00,797 µs,847 µs,1.80 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:26:15,898 µs,1.51 ms,1.36 ms,1.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:26:30,1.39 ms,661 µs,1.36 ms,1.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:26:45,1.59 ms,1.92 ms,2.86 ms,1.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:27:00,2.14 ms,1.92 ms,2.86 ms,2.90 ms,0 s,0 s,0 s,0 s
2026-02-10 16:27:15,1.76 ms,1.25 ms,1.51 ms,1.47 ms,0 s,0 s,0 s,0 s
2026-02-10 16:27:30,1.56 ms,1.25 ms,1.51 ms,1.47 ms,0 s,0 s,0 s,0 s
2026-02-10 16:27:45,1.36 ms,695 µs,1.54 ms,1.47 ms,0 s,0 s,0 s,0 s
2026-02-10 16:28:00,1.05 ms,695 µs,1.54 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:28:15,1.12 ms,695 µs,1.54 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:28:30,1.17 ms,695 µs,1.54 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:28:45,1.20 ms,712 µs,1.49 ms,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:29:00,1.37 ms,712 µs,1.49 ms,1.39 ms,0 s,0 s,0 s,0 s
2026-02-10 16:29:15,1.32 ms,712 µs,1.49 ms,1.39 ms,0 s,0 s,0 s,0 s
2026-02-10 16:29:30,1.31 ms,712 µs,1.49 ms,1.39 ms,0 s,0 s,0 s,0 s
2026-02-10 16:29:45,1.14 ms,661 µs,1.39 ms,1.39 ms,0 s,0 s,0 s,0 s
2026-02-10 16:30:00,1.12 ms,661 µs,1.39 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:30:15,1.07 ms,661 µs,1.39 ms,1.69 ms,0 s,0 s,0 s,0 s
2026-02-10 16:30:30,1.12 ms,1.34 ms,1.39 ms,1.69 ms,0 s,0 s,0 s,0 s
2026-02-10 16:30:45,1.32 ms,678 µs,2.63 ms,1.69 ms,0 s,0 s,0 s,0 s
2026-02-10 16:31:00,1.32 ms,1.46 ms,2.63 ms,1.31 ms,0 s,0 s,0 s,0 s
2026-02-10 16:31:15,1.08 ms,1.46 ms,2.63 ms,1.31 ms,0 s,0 s,0 s,0 s
2026-02-10 16:31:30,814 µs,780 µs,2.63 ms,1.31 ms,0 s,0 s,0 s,0 s
2026-02-10 16:31:45,644 µs,1.27 ms,1.25 ms,2.58 ms,0 s,0 s,0 s,0 s
2026-02-10 16:32:00,695 µs,492 µs,1.25 ms,1.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:32:15,1.19 ms,492 µs,1.25 ms,1.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:32:30,1.66 ms,492 µs,2.47 ms,1.27 ms,0 s,0 s,0 s,0 s
2026-02-10 16:32:45,1.75 ms,1.22 ms,1.22 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:33:00,1.73 ms,1.22 ms,1.22 ms,1.46 ms,0 s,0 s,0 s,0 s
2026-02-10 16:33:15,1.32 ms,1.22 ms,1.22 ms,1.46 ms,0 s,0 s,0 s,0 s
2026-02-10 16:33:30,949 µs,1.22 ms,0 s,1.46 ms,0 s,0 s,0 s,0 s
2026-02-10 16:33:45,1.05 ms,814 µs,1.29 ms,3.88 ms,0 s,0 s,0 s,0 s
2026-02-10 16:34:00,1.34 ms,814 µs,1.29 ms,2.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:34:15,1.49 ms,814 µs,1.29 ms,2.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:34:30,1.58 ms,1.53 ms,1.49 ms,2.42 ms,0 s,0 s,0 s,0 s
2026-02-10 16:34:45,1.41 ms,712 µs,1.49 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:35:00,2.56 ms,1.63 ms,2.97 ms,3.15 ms,0 s,0 s,0 s,0 s
2026-02-10 16:35:15,2.63 ms,1.63 ms,2.97 ms,3.15 ms,0 s,0 s,0 s,0 s
2026-02-10 16:35:30,2.75 ms,915 µs,1.47 ms,4.71 ms,0 s,0 s,0 s,0 s
2026-02-10 16:35:45,2.07 ms,1.73 ms,4.08 ms,1.56 ms,0 s,0 s,0 s,0 s
2026-02-10 16:36:00,2.51 ms,814 µs,2.61 ms,1.56 ms,0 s,0 s,0 s,0 s
2026-02-10 16:36:15,2.71 ms,814 µs,2.61 ms,1.56 ms,0 s,0 s,0 s,0 s
2026-02-10 16:36:30,2.68 ms,814 µs,2.61 ms,0 s,0 s,0 s,0 s,0 s
2026-02-10 16:36:45,2.19 ms,1.15 ms,1.24 ms,2.02 ms,0 s,0 s,0 s,0 s
2026-02-10 16:37:00,1.51 ms,1.15 ms,1.24 ms,2.02 ms,0 s,0 s,0 s,0 s
2026-02-10 16:37:15,627 µs,1.15 ms,1.24 ms,2.02 ms,0 s,0 s,0 s,0 s
2026-02-10 16:37:30,322 µs,1.15 ms,1.24 ms,2.02 ms,0 s,0 s,0 s,0 s
2026-02-10 16:37:45,458 µs,576 µs,831 µs,2.49 ms,0 s,0 s,0 s,0 s
2026-02-10 16:38:00,593 µs,576 µs,830 µs,2.49 ms,0 s,0 s,0 s,0 s
2026-02-10 16:38:15,1.46 ms,1.24 ms,1.36 ms,3.56 ms,0 s,0 s,0 s,0 s
2026-02-10 16:38:30,1.92 ms,1.24 ms,1.36 ms,3.56 ms,0 s,0 s,0 s,0 s
2026-02-10 16:38:45,2.73 ms,1.56 ms,525 µs,1.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:39:00,2.83 ms,1.56 ms,1.36 ms,1.07 ms,0 s,0 s,0 s,0 s
2026-02-10 16:39:15,2.69 ms,898 µs,831 µs,1.20 ms,0 s,0 s,0 s,0 s
2026-02-10 16:39:30,2.68 ms,898 µs,830 µs,1.20 ms,0 s,0 s,0 s,0 s
2026-02-10 16:39:45,2.00 ms,559 µs,1.46 ms,1.20 ms,0 s,0 s,0 s,0 s
2026-02-10 16:40:00,1.90 ms,559 µs,627 µs,1.20 ms,0 s,0 s,0 s,0 s
2026-02-10 16:40:15,1.69 ms,559 µs,627 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:40:30,1.81 ms,1.41 ms,627 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:40:45,2.41 ms,847 µs,610 µs,712 µs,0 s,0 s,0 s,0 s
2026-02-10 16:41:00,2.41 ms,1.85 ms,610 µs,1.44 ms,0 s,0 s,0 s,0 s
2026-02-10 16:41:15,2.46 ms,1.85 ms,610 µs,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:41:30,2.56 ms,1000 µs,1.34 ms,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:41:45,2.22 ms,2.08 ms,729 µs,729 µs,0 s,0 s,0 s,0 s
2026-02-10 16:42:00,2.32 ms,1.08 ms,729 µs,695 µs,0 s,0 s,0 s,0 s
2026-02-10 16:42:15,2.87 ms,1.09 ms,1.37 ms,695 µs,0 s,0 s,0 s,0 s
2026-02-10 16:42:30,2.76 ms,1.87 ms,644 µs,695 µs,0 s,0 s,0 s,0 s
2026-02-10 16:42:45,2.70 ms,780 µs,1.36 ms,1.61 ms,0 s,0 s,0 s,0 s
2026-02-10 16:43:00,2.10 ms,1.48 ms,1.36 ms,916 µs,0 s,0 s,0 s,0 s
2026-02-10 16:43:15,1.54 ms,1.48 ms,712 µs,916 µs,0 s,0 s,0 s,0 s
2026-02-10 16:43:30,1.81 ms,695 µs,712 µs,916 µs,0 s,0 s,0 s,0 s
2026-02-10 16:43:45,1.75 ms,1.83 ms,1.29 ms,1.12 ms,0 s,0 s,0 s,0 s
2026-02-10 16:44:00,1.97 ms,1.14 ms,1.29 ms,1.12 ms,0 s,0 s,0 s,0 s
