"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 15:53:00,1.35 GiB,1010 MiB,1.35 GiB,885 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:53:15,1021 MiB,1.28 GiB,896 MiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:53:30,700 MiB,745 MiB,1.07 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:53:45,1.39 GiB,1.12 GiB,682 MiB,882 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:54:00,1.01 GiB,1.35 GiB,866 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:54:15,718 MiB,721 MiB,1024 MiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:54:30,1.26 GiB,1.04 GiB,1.33 GiB,632 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:54:45,1.06 GiB,862 MiB,1.09 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:55:00,1.45 GiB,988 MiB,1.21 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:55:15,1.02 GiB,1.12 GiB,1.33 GiB,595 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:55:30,695 MiB,1.26 GiB,703 MiB,722 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:55:45,1.36 GiB,947 MiB,1.09 GiB,1.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:56:00,1.02 GiB,1.11 GiB,1.26 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:56:15,719 MiB,666 MiB,784 MiB,696 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:56:30,1.16 GiB,777 MiB,896 MiB,806 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:56:45,1.03 GiB,1.19 GiB,1.27 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:57:00,1.41 GiB,936 MiB,998 MiB,847 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:57:15,830 MiB,1.08 GiB,1.13 GiB,972 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:57:30,1016 MiB,1.27 GiB,1.31 GiB,1.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:57:45,966 MiB,961 MiB,1002 MiB,703 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:58:00,1.31 GiB,1.15 GiB,1.12 GiB,835 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:58:15,1021 MiB,1.29 GiB,1.29 GiB,963 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:58:30,1.34 GiB,667 MiB,612 MiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:58:45,1.15 GiB,996 MiB,934 MiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:59:00,808 MiB,1.15 GiB,1.02 GiB,701 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:59:15,1.24 GiB,1.25 GiB,1.15 GiB,811 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:59:30,926 MiB,756 MiB,619 MiB,1014 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 15:59:45,809 MiB,1.36 GiB,1.21 GiB,797 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:00:00,1.17 GiB,731 MiB,1.35 GiB,923 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:00:15,889 MiB,951 MiB,762 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:00:30,1.38 GiB,1.10 GiB,938 MiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:00:45,1.17 GiB,671 MiB,1.22 GiB,690 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:01:00,841 MiB,829 MiB,1.37 GiB,820 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:01:15,1.30 GiB,1.15 GiB,904 MiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:01:30,978 MiB,1.30 GiB,1.03 GiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:01:45,878 MiB,1.22 GiB,941 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:02:00,1.31 GiB,1.35 GiB,1.03 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:02:15,907 MiB,713 MiB,1.15 GiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:02:30,1.28 GiB,837 MiB,1.26 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:02:45,845 MiB,1.17 GiB,841 MiB,925 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:03:00,978 MiB,1.35 GiB,955 MiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:03:15,1.16 GiB,712 MiB,1.09 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:03:30,1.05 GiB,905 MiB,1.24 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:03:45,979 MiB,1.26 GiB,811 MiB,839 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:04:00,1.34 GiB,652 MiB,922 MiB,950 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:04:15,1022 MiB,796 MiB,1.06 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:04:30,1.40 GiB,957 MiB,1.17 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:04:45,1.31 GiB,1.32 GiB,760 MiB,711 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:05:00,902 MiB,700 MiB,871 MiB,823 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:05:15,1.34 GiB,828 MiB,1001 MiB,934 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:05:30,981 MiB,1.08 GiB,1.25 GiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:05:45,847 MiB,754 MiB,854 MiB,710 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:06:00,1.36 GiB,1.15 GiB,1.23 GiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:06:15,1.00 GiB,1.35 GiB,632 MiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:06:30,1.45 GiB,687 MiB,743 MiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:06:45,1.35 GiB,1.15 GiB,1.14 GiB,897 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:07:00,1.03 GiB,1.38 GiB,1.35 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:07:15,1.45 GiB,845 MiB,787 MiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:07:30,1.14 GiB,1000 MiB,943 MiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:07:45,1011 MiB,670 MiB,1.39 GiB,1.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:08:00,1.40 GiB,815 MiB,719 MiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:08:15,1.04 GiB,926 MiB,847 MiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:08:30,932 MiB,1.09 GiB,992 MiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:08:45,1.31 GiB,674 MiB,1.31 GiB,904 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:09:00,1.42 GiB,851 MiB,636 MiB,1013 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:09:15,1.14 GiB,1.12 GiB,949 MiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:09:30,785 MiB,620 MiB,1.17 GiB,694 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:09:45,1.45 GiB,977 MiB,763 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:10:00,1.06 GiB,1.20 GiB,956 MiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:10:15,1.49 GiB,1.31 GiB,1.06 GiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:10:30,1.08 GiB,634 MiB,1.16 GiB,624 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:10:45,930 MiB,1005 MiB,733 MiB,955 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:11:00,1.38 GiB,1.22 GiB,965 MiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:11:15,1001 MiB,1.40 GiB,1.07 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:11:30,1.41 GiB,811 MiB,1.29 GiB,648 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:11:45,1.21 GiB,1.18 GiB,810 MiB,992 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:12:00,836 MiB,1.31 GiB,921 MiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:12:15,1.21 GiB,662 MiB,1.03 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:12:30,987 MiB,920 MiB,1.27 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:12:45,855 MiB,1.29 GiB,894 MiB,951 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:13:00,1.21 GiB,809 MiB,1.11 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:13:15,914 MiB,920 MiB,1.23 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:13:30,1.27 GiB,1.05 GiB,1.34 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:13:45,1.15 GiB,729 MiB,977 MiB,979 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:14:00,790 MiB,993 MiB,1.19 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:14:15,919 MiB,1.12 GiB,1.36 GiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:14:30,1.01 GiB,1.28 GiB,690 MiB,636 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:14:45,1.37 GiB,779 MiB,1001 MiB,957 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:15:00,1.30 GiB,1.06 GiB,1.22 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:15:15,981 MiB,1.22 GiB,1.40 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:15:30,1.33 GiB,1.33 GiB,728 MiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:15:45,1.18 GiB,922 MiB,1.03 GiB,947 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:16:00,867 MiB,1.05 GiB,1.17 GiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:16:15,1.21 GiB,1.21 GiB,1.29 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:16:30,888 MiB,1.31 GiB,1.40 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:16:45,716 MiB,962 MiB,979 MiB,838 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:17:00,1.08 GiB,1.06 GiB,1.07 GiB,952 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:17:15,717 MiB,1.21 GiB,1.19 GiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:17:30,1.14 GiB,746 MiB,725 MiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:17:45,965 MiB,1.11 GiB,1.04 GiB,872 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:18:00,1.32 GiB,1.25 GiB,1.15 GiB,985 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:18:15,995 MiB,688 MiB,1.38 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:18:30,1.42 GiB,1.02 GiB,915 MiB,634 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:18:45,1.26 GiB,1.34 GiB,1.20 GiB,961 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:19:00,872 MiB,738 MiB,1.31 GiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:19:15,1.32 GiB,847 MiB,652 MiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:19:30,889 MiB,1004 MiB,765 MiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:19:45,876 MiB,657 MiB,1.18 GiB,892 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:20:00,805 MiB,866 MiB,1.33 GiB,1023 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:20:15,1010 MiB,1013 MiB,713 MiB,1.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:20:30,771 MiB,1.17 GiB,864 MiB,1.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:20:45,1.34 GiB,719 MiB,1.16 GiB,791 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:21:00,1.05 GiB,1.07 GiB,739 MiB,1.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:21:15,1.45 GiB,1.22 GiB,867 MiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:21:30,1.09 GiB,1.41 GiB,1.04 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:21:45,969 MiB,1.12 GiB,734 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:22:00,1.40 GiB,1.30 GiB,902 MiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:22:15,1.08 GiB,801 MiB,1.15 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:22:30,735 MiB,940 MiB,1.29 GiB,711 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:22:45,1.31 GiB,1.32 GiB,888 MiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:23:00,969 MiB,731 MiB,1.04 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:23:15,1.38 GiB,873 MiB,1.16 GiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:23:30,966 MiB,993 MiB,1.27 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:23:45,832 MiB,1.31 GiB,801 MiB,947 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:24:00,1.27 GiB,814 MiB,1023 MiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:24:15,953 MiB,1.04 GiB,1.26 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:24:30,1.37 GiB,1.40 GiB,812 MiB,834 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:24:45,1.21 GiB,1.02 GiB,1.19 GiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:25:00,878 MiB,1.23 GiB,1.33 GiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:25:15,1.36 GiB,1.37 GiB,714 MiB,673 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:25:30,1.38 GiB,826 MiB,906 MiB,829 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:25:45,946 MiB,1.13 GiB,1.19 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:26:00,1.08 GiB,1.32 GiB,1.33 GiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:26:15,1.27 GiB,999 MiB,1011 MiB,890 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:26:30,887 MiB,1.08 GiB,1.10 GiB,1000 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:26:45,762 MiB,721 MiB,658 MiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:27:00,1.16 GiB,881 MiB,807 MiB,678 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:27:15,805 MiB,1.07 GiB,980 MiB,821 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:27:30,1.22 GiB,1.24 GiB,1.13 GiB,1003 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:27:45,1.02 GiB,892 MiB,723 MiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:28:00,735 MiB,1.11 GiB,961 MiB,769 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:28:15,1.15 GiB,1.30 GiB,1.09 GiB,895 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:28:30,775 MiB,1.40 GiB,1.20 GiB,1005 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:28:45,1.40 GiB,998 MiB,764 MiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:29:00,1013 MiB,1.11 GiB,908 MiB,670 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:29:15,1.45 GiB,1.25 GiB,1.01 GiB,798 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:29:30,1.02 GiB,1.40 GiB,1.12 GiB,907 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:29:45,947 MiB,984 MiB,693 MiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:30:00,1.35 GiB,1.20 GiB,883 MiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:30:15,1.03 GiB,1.31 GiB,1011 MiB,751 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:30:30,1.45 GiB,687 MiB,1.09 GiB,862 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:30:45,1.32 GiB,1.22 GiB,851 MiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:31:00,950 MiB,666 MiB,1019 MiB,716 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:31:15,1.49 GiB,808 MiB,1.15 GiB,840 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:31:30,852 MiB,956 MiB,1.26 GiB,950 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:31:45,772 MiB,730 MiB,1.04 GiB,662 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:32:00,1.20 GiB,872 MiB,1.17 GiB,790 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:32:15,870 MiB,1.04 GiB,1.32 GiB,919 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:32:30,1.30 GiB,1.19 GiB,697 MiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:32:45,1.09 GiB,772 MiB,1022 MiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:33:00,764 MiB,899 MiB,1.11 GiB,688 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:33:15,1.13 GiB,1.03 GiB,1.23 GiB,797 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:33:30,772 MiB,1.21 GiB,1.41 GiB,968 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:33:45,1.37 GiB,1015 MiB,1.12 GiB,681 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:34:00,1.04 GiB,1.18 GiB,1.30 GiB,828 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:34:15,1.39 GiB,1.32 GiB,1.42 GiB,937 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:34:30,1.01 GiB,698 MiB,792 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:34:45,1.47 GiB,883 MiB,971 MiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:35:00,1.25 GiB,672 MiB,667 MiB,909 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:35:15,1.02 GiB,1.04 GiB,1.06 GiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:35:30,1.42 GiB,1.33 GiB,1.31 GiB,648 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:35:45,1.30 GiB,891 MiB,860 MiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:36:00,1001 MiB,1.11 GiB,1.02 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:36:15,1.46 GiB,1.25 GiB,1.18 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:36:30,1.04 GiB,1.40 GiB,1.29 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:36:45,1.46 GiB,962 MiB,814 MiB,926 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:37:00,816 MiB,1.10 GiB,927 MiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:37:15,1018 MiB,1.25 GiB,1.06 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:37:30,1.22 GiB,1.42 GiB,1.24 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:37:45,774 MiB,1.02 GiB,810 MiB,836 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:38:00,1.31 GiB,1.34 GiB,1.10 GiB,1.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:38:15,1.01 GiB,1.05 GiB,799 MiB,732 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:38:30,1.50 GiB,1.22 GiB,977 MiB,873 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:38:45,1.36 GiB,878 MiB,1.36 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:39:00,961 MiB,1006 MiB,690 MiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:39:15,1.31 GiB,1.17 GiB,854 MiB,675 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:39:30,989 MiB,1.28 GiB,966 MiB,786 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:39:45,877 MiB,1.05 GiB,658 MiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
