"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 11:35:20,3.54 ms,2.36 ms,1.37 ms,1.17 ms,1.95 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:35:40,2.36 ms,1.37 ms,1.37 ms,1.17 ms,1.31 ms,1.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:36:00,2.66 ms,1.37 ms,1.41 ms,1.63 ms,1.31 ms,1.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:36:20,2.27 ms,1.12 ms,1.41 ms,1.63 ms,1.31 ms,1000 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:36:40,1.90 ms,1.12 ms,1.41 ms,1.63 ms,1.17 ms,1.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:37:00,1.49 ms,2.64 ms,2.03 ms,1.02 ms,1.17 ms,1.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:37:20,847 µs,1.53 ms,2.03 ms,1.02 ms,1.17 ms,1000 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:37:40,898 µs,1.53 ms,2.03 ms,1.02 ms,1.46 ms,1.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:38:00,2.05 ms,1.83 ms,1.95 ms,1.97 ms,1.46 ms,1.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:38:20,3.19 ms,1.83 ms,1.95 ms,1.97 ms,1.46 ms,1.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:38:40,3.07 ms,3.59 ms,1.95 ms,3.47 ms,2.03 ms,2.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:39:00,2.86 ms,1.76 ms,2.37 ms,1.51 ms,2.03 ms,2.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:39:20,2.44 ms,3.53 ms,2.37 ms,2.66 ms,3.71 ms,3.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:39:40,3.00 ms,1.76 ms,1.20 ms,1.15 ms,1.68 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:40:00,3.85 ms,1.90 ms,2.58 ms,2.53 ms,6.97 ms,6.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:40:20,4.19 ms,4.68 ms,2.58 ms,1.37 ms,5.29 ms,5.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:40:40,3.93 ms,4.68 ms,3.05 ms,2.58 ms,5.29 ms,5.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:41:00,3.19 ms,5.86 ms,1.68 ms,1.20 ms,3.05 ms,3.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:41:20,2.85 ms,3.08 ms,1.68 ms,2.27 ms,3.05 ms,3.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:41:40,2.02 ms,3.08 ms,881 µs,1.07 ms,0 s,3.91 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:42:00,1.75 ms,4.58 ms,881 µs,1.07 ms,2.25 ms,6.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:42:20,1.88 ms,4.58 ms,2.02 ms,1.03 ms,2.25 ms,6.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:42:40,1.83 ms,8.37 ms,1.14 ms,1.03 ms,0 s,6.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:43:00,1.34 ms,3.80 ms,1.14 ms,1.03 ms,2.27 ms,4.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:43:20,508 µs,3.80 ms,1.90 ms,1.20 ms,2.27 ms,4.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:43:40,1.29 ms,3.27 ms,1.90 ms,1.20 ms,0 s,4.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:44:00,2.22 ms,3.27 ms,3.73 ms,3.34 ms,2.00 ms,4.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:44:20,2.97 ms,6.47 ms,1.83 ms,2.14 ms,2.00 ms,4.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:44:40,2.24 ms,3.20 ms,1.83 ms,2.14 ms,1.46 ms,4.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:45:00,1.81 ms,5.76 ms,2.88 ms,3.42 ms,1.46 ms,4.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:45:20,1.68 ms,5.76 ms,2.88 ms,3.42 ms,1.46 ms,4.29 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:45:40,1.71 ms,10.3 ms,0 s,1.34 ms,1.34 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:46:00,2.37 ms,4.49 ms,2.61 ms,1.34 ms,1.34 ms,5.30 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:46:20,2.51 ms,4.49 ms,2.61 ms,2.86 ms,1.34 ms,5.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:46:40,2.54 ms,2.71 ms,1.92 ms,1.53 ms,1.39 ms,8.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:47:00,3.05 ms,6.03 ms,3.41 ms,2.51 ms,2.76 ms,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:47:20,3.64 ms,6.03 ms,3.41 ms,983 µs,2.76 ms,8.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:47:40,3.80 ms,2.93 ms,2.78 ms,2.34 ms,1.37 ms,5.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:48:00,3.27 ms,5.98 ms,1.29 ms,1.36 ms,1.63 ms,5.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:48:20,2.92 ms,3.05 ms,2.56 ms,2.76 ms,1.63 ms,3.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:48:40,1.81 ms,3.05 ms,1.27 ms,1.41 ms,1.63 ms,3.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:49:00,2.19 ms,6.07 ms,3.24 ms,2.68 ms,2.66 ms,3.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:49:20,2.25 ms,6.07 ms,1.97 ms,1.27 ms,2.66 ms,3.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:49:40,2.32 ms,3.76 ms,1.97 ms,1.27 ms,1.90 ms,3.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:50:00,2.80 ms,3.76 ms,1.56 ms,2.80 ms,1.90 ms,3.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:50:20,3.20 ms,6.66 ms,1.56 ms,2.80 ms,1.90 ms,3.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:50:40,3.41 ms,2.90 ms,0 s,1.90 ms,1.42 ms,3.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:51:00,2.83 ms,2.90 ms,2.85 ms,1.90 ms,1.42 ms,4.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:51:20,1.88 ms,5.85 ms,2.85 ms,1.90 ms,3.61 ms,4.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:51:40,1.56 ms,7.49 ms,2.07 ms,4.27 ms,2.19 ms,7.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:52:00,2.05 ms,7.49 ms,4.46 ms,7.29 ms,4.36 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:52:20,2.88 ms,2.66 ms,4.46 ms,3.02 ms,2.17 ms,3.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:52:40,3.08 ms,1.02 ms,4.17 ms,4.51 ms,2.17 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:53:00,3.20 ms,4.47 ms,1.78 ms,1.49 ms,3.54 ms,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:53:20,2.61 ms,3.46 ms,1.78 ms,3.07 ms,3.54 ms,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:53:40,2.34 ms,0 s,2.19 ms,1.58 ms,0 s,7.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:54:00,2.05 ms,1.31 ms,2.19 ms,1.58 ms,3.86 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:54:20,1.32 ms,1.31 ms,2.19 ms,1.73 ms,3.86 ms,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:54:40,644 µs,0 s,1.76 ms,1.73 ms,0 s,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:55:00,1.63 ms,2.02 ms,1.76 ms,1.73 ms,3.93 ms,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:55:20,2.61 ms,2.02 ms,1.76 ms,1.83 ms,3.93 ms,949 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:55:40,3.78 ms,1.19 ms,1.54 ms,1.83 ms,8.68 ms,949 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:56:00,3.19 ms,4.76 ms,3.20 ms,5.34 ms,4.75 ms,3.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:56:20,3.31 ms,4.76 ms,3.20 ms,3.51 ms,4.75 ms,2.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:56:40,2.73 ms,3.58 ms,1.66 ms,0 s,0 s,2.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:57:00,2.54 ms,2.00 ms,1.73 ms,3.53 ms,5.68 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:57:20,2.10 ms,2.00 ms,1.73 ms,3.53 ms,5.68 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:57:40,2.27 ms,3.86 ms,1.73 ms,5.47 ms,1.98 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:58:00,2.93 ms,1.86 ms,3.44 ms,1.95 ms,1.98 ms,2.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:58:20,3.17 ms,3.59 ms,3.44 ms,3.76 ms,3.68 ms,2.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:58:40,3.34 ms,1.73 ms,1.78 ms,1.81 ms,1.69 ms,2.76 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:59:00,2.93 ms,4.29 ms,1.78 ms,4.36 ms,1.69 ms,2.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:59:20,2.73 ms,2.56 ms,4.24 ms,2.54 ms,2.36 ms,2.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 11:59:40,2.46 ms,4.24 ms,2.46 ms,2.54 ms,2.36 ms,2.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:00:00,1.93 ms,1.68 ms,4.20 ms,2.34 ms,2.36 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:00:20,1.54 ms,1.68 ms,4.20 ms,2.34 ms,1.93 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:00:40,1.36 ms,1.54 ms,4.20 ms,2.34 ms,1.93 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:01:00,1.85 ms,1.54 ms,1.53 ms,2.83 ms,1.93 ms,1.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:01:20,3.00 ms,3.08 ms,1.53 ms,2.83 ms,2.17 ms,1.44 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:01:40,3.10 ms,1.54 ms,1.53 ms,1.66 ms,2.17 ms,2.69 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:02:00,2.71 ms,2.68 ms,3.46 ms,1.66 ms,4.10 ms,1.25 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:02:20,7.63 ms,1.14 ms,7.08 ms,4.25 ms,1.93 ms,3.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:02:40,13.0 ms,2.32 ms,3.63 ms,4.25 ms,0 s,2.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:03:00,25.1 ms,2.32 ms,3.63 ms,8.46 ms,9.51 ms,2.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:03:20,20.2 ms,5.36 ms,3.95 ms,4.20 ms,9.51 ms,3.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:03:40,14.7 ms,3.03 ms,3.95 ms,4.20 ms,0 s,3.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:04:00,2.59 ms,6.90 ms,9.42 ms,5.07 ms,7.24 ms,7.20 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:04:20,2.47 ms,3.86 ms,5.47 ms,5.07 ms,7.24 ms,3.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:04:40,2.68 ms,3.86 ms,5.47 ms,9.47 ms,3.73 ms,3.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:05:00,2.63 ms,4.98 ms,7.00 ms,7.58 ms,3.73 ms,3.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:05:20,2.46 ms,7.59 ms,7.00 ms,7.58 ms,8.27 ms,3.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:05:40,1.68 ms,2.61 ms,4.07 ms,3.17 ms,4.54 ms,3.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:06:00,2.51 ms,5.24 ms,4.07 ms,3.36 ms,4.54 ms,3.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:06:20,2.68 ms,2.63 ms,4.20 ms,3.36 ms,0 s,3.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:06:40,3.29 ms,2.63 ms,4.20 ms,3.36 ms,3.88 ms,3.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:07:00,3.46 ms,4.98 ms,7.64 ms,5.08 ms,3.88 ms,4.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:07:20,3.00 ms,4.98 ms,3.44 ms,5.08 ms,8.32 ms,4.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:07:40,2.92 ms,3.73 ms,3.44 ms,9.42 ms,4.44 ms,4.56 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:08:00,2.29 ms,3.73 ms,6.27 ms,4.34 ms,4.31 ms,4.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:08:20,2.51 ms,6.86 ms,6.27 ms,7.10 ms,4.31 ms,4.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:08:40,2.51 ms,3.14 ms,0 s,2.76 ms,4.31 ms,4.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:09:00,2.56 ms,5.93 ms,7.85 ms,6.24 ms,4.92 ms,6.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:09:20,2.59 ms,2.80 ms,12.9 ms,3.47 ms,4.92 ms,10.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:09:40,2.75 ms,5.41 ms,5.05 ms,3.47 ms,4.92 ms,10.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:10:00,2.95 ms,2.61 ms,3.98 ms,4.41 ms,6.27 ms,3.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:10:20,2.95 ms,5.51 ms,3.98 ms,4.41 ms,6.27 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:10:40,2.90 ms,2.90 ms,3.98 ms,4.41 ms,0 s,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:11:00,2.59 ms,4.85 ms,5.37 ms,6.27 ms,10.1 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:11:20,1.78 ms,1.95 ms,5.37 ms,6.27 ms,10.1 ms,2.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:11:40,1.66 ms,1.95 ms,5.37 ms,3.51 ms,3.88 ms,2.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:12:00,1.90 ms,4.61 ms,5.98 ms,6.58 ms,3.88 ms,6.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:12:20,3.05 ms,4.61 ms,5.98 ms,6.58 ms,8.49 ms,3.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:12:40,2.53 ms,3.49 ms,4.24 ms,3.07 ms,4.61 ms,3.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:13:00,1.86 ms,3.49 ms,4.24 ms,3.37 ms,4.61 ms,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:13:20,1.03 ms,7.90 ms,4.24 ms,3.37 ms,0 s,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:13:40,1.08 ms,4.41 ms,3.34 ms,3.37 ms,3.63 ms,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:14:00,1.39 ms,4.41 ms,3.34 ms,3.20 ms,3.63 ms,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:14:20,1.47 ms,1.44 ms,3.34 ms,3.20 ms,0 s,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:14:40,1.15 ms,1.44 ms,8.68 ms,3.20 ms,6.39 ms,3.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:15:00,1.36 ms,2.71 ms,8.68 ms,7.22 ms,6.39 ms,2.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:15:20,1.64 ms,1.27 ms,9.76 ms,7.22 ms,6.39 ms,2.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:15:40,2.00 ms,1.27 ms,1.08 ms,7.22 ms,5.22 ms,2.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:16:00,2.22 ms,932 µs,2.46 ms,1.51 ms,5.22 ms,4.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:16:20,2.22 ms,932 µs,1.37 ms,1.51 ms,14.4 ms,4.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:16:40,2.07 ms,2.42 ms,1.37 ms,2.53 ms,9.20 ms,4.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:17:00,2.69 ms,2.80 ms,2.29 ms,2.46 ms,10.5 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:17:20,3.00 ms,2.80 ms,2.29 ms,2.46 ms,1.25 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:17:40,4.00 ms,1.31 ms,1.75 ms,1.44 ms,1.25 ms,1.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:18:00,3.59 ms,1000 µs,1.75 ms,1.34 ms,1.19 ms,2.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:18:20,3.85 ms,1000 µs,3.75 ms,1.34 ms,1.19 ms,2.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:18:40,3.20 ms,2.36 ms,2.00 ms,1.34 ms,1.19 ms,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:19:00,3.46 ms,1.36 ms,3.03 ms,3.51 ms,3.86 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:19:20,3.05 ms,2.56 ms,1.03 ms,3.51 ms,3.86 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:19:40,2.86 ms,1.20 ms,1.03 ms,1.42 ms,0 s,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:20:00,2.42 ms,2.44 ms,1.15 ms,1.42 ms,2.39 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:20:20,2.54 ms,1.24 ms,1.15 ms,2.59 ms,2.39 ms,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:20:40,2.81 ms,2.56 ms,2.76 ms,1.17 ms,1.39 ms,1.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:21:00,3.75 ms,1.32 ms,1.61 ms,2.61 ms,1.39 ms,1.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:21:20,3.93 ms,2.39 ms,3.44 ms,1.44 ms,1.39 ms,2.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:21:40,3.07 ms,1.07 ms,1.83 ms,1.44 ms,1.25 ms,1.24 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:22:00,2.08 ms,2.47 ms,2.73 ms,1.22 ms,1.25 ms,3.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:22:20,1.15 ms,1.41 ms,898 µs,1.22 ms,3.63 ms,2.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:22:40,1.93 ms,2.68 ms,2.29 ms,1.54 ms,2.37 ms,2.15 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:23:00,3.27 ms,1.27 ms,1.39 ms,2.93 ms,5.81 ms,3.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:23:20,5.12 ms,2.53 ms,2.80 ms,2.93 ms,3.44 ms,3.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:23:40,3.85 ms,1.25 ms,1.41 ms,1.39 ms,3.44 ms,3.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:24:00,2.97 ms,2.54 ms,1.41 ms,2.36 ms,2.64 ms,6.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:24:20,1.51 ms,1.29 ms,915 µs,2.36 ms,2.64 ms,6.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:24:40,1.53 ms,1.29 ms,915 µs,2.36 ms,2.64 ms,6.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:25:00,2.07 ms,2.76 ms,915 µs,1.03 ms,1.75 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:25:20,2.08 ms,2.76 ms,1.56 ms,1.03 ms,1.75 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:25:40,3.15 ms,2.76 ms,1.56 ms,1.03 ms,1.75 ms,1.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:26:00,8.37 ms,40.0 ms,1.56 ms,16.0 ms,17.0 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:26:20,9.76 ms,40.0 ms,3.46 ms,16.0 ms,17.0 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:26:40,10.6 ms,40.0 ms,3.46 ms,16.0 ms,17.0 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:27:00,6.68 ms,21.7 ms,7.89 ms,9.10 ms,6.51 ms,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:27:20,5.90 ms,21.7 ms,5.81 ms,9.08 ms,6.51 ms,13.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:27:40,4.00 ms,3.95 ms,5.81 ms,1.91 ms,8.30 ms,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:28:00,1.76 ms,5.64 ms,1.39 ms,1.29 ms,1.80 ms,3.74 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:28:20,763 µs,5.64 ms,0 s,1.29 ms,1.80 ms,3.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:28:40,356 µs,5.64 ms,898 µs,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:29:00,356 µs,9.10 ms,898 µs,2.02 ms,4.20 ms,4.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:29:20,1.22 ms,9.10 ms,2.53 ms,2.02 ms,4.20 ms,4.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:29:40,2.25 ms,12.1 ms,1.63 ms,2.02 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:30:00,4.10 ms,6.15 ms,2.85 ms,2.27 ms,4.09 ms,6.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:30:20,3.59 ms,6.15 ms,1.22 ms,2.27 ms,6.34 ms,9.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:30:40,3.20 ms,3.19 ms,1.22 ms,4.61 ms,2.25 ms,9.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:31:00,2.12 ms,2.98 ms,2.75 ms,2.34 ms,2.25 ms,3.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:31:20,1.85 ms,2.98 ms,2.75 ms,2.34 ms,1.73 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:31:40,1.64 ms,2.98 ms,0 s,1.90 ms,1.73 ms,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:32:00,1.88 ms,3.51 ms,6.47 ms,1.90 ms,1.73 ms,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:32:20,2.03 ms,3.51 ms,6.47 ms,1.90 ms,0 s,2.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:32:40,1.93 ms,3.51 ms,0 s,1.66 ms,1.47 ms,3.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:33:00,2.02 ms,9.81 ms,4.03 ms,1.66 ms,1.47 ms,3.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:33:20,1.66 ms,9.81 ms,4.03 ms,1.66 ms,1.47 ms,3.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 12:33:40,1.56 ms,9.81 ms,4.03 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
