"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 10:46:00,2.01 GiB,1.84 GiB,1.64 GiB,1.91 GiB,2.22 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:46:20,2.04 GiB,2.07 GiB,1.83 GiB,2.10 GiB,2.38 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:46:40,1.99 GiB,2.26 GiB,1.97 GiB,2.24 GiB,1.73 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:47:00,2.42 GiB,2.08 GiB,1.77 GiB,2.02 GiB,2.22 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:47:20,1.81 GiB,1.71 GiB,2.13 GiB,2.39 GiB,1.68 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:47:40,1.85 GiB,2.24 GiB,1.86 GiB,2.13 GiB,2.17 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:48:00,2.20 GiB,1.92 GiB,2.36 GiB,1.79 GiB,1.81 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:48:20,2.13 GiB,2.11 GiB,1.71 GiB,1.94 GiB,1.96 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:48:40,2.15 GiB,2.30 GiB,1.89 GiB,2.13 GiB,2.12 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:49:00,1.65 GiB,1.91 GiB,2.34 GiB,1.77 GiB,1.72 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:49:20,1.68 GiB,2.14 GiB,1.74 GiB,1.96 GiB,1.89 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:49:40,1.69 GiB,1.55 GiB,1.97 GiB,2.15 GiB,2.07 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:50:00,2.05 GiB,2.14 GiB,1.68 GiB,1.90 GiB,1.76 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:50:20,2.15 GiB,1.58 GiB,1.91 GiB,2.13 GiB,1.95 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:50:40,2.25 GiB,1.83 GiB,2.10 GiB,2.33 GiB,2.11 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:51:00,1.93 GiB,1.86 GiB,2.16 GiB,2.29 GiB,2.10 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:51:20,1.95 GiB,2.12 GiB,2.38 GiB,1.75 GiB,2.32 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:51:40,1.94 GiB,1.55 GiB,1.77 GiB,1.93 GiB,1.69 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:52:00,2.27 GiB,1.95 GiB,2.15 GiB,2.33 GiB,2.06 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:52:20,2.23 GiB,2.14 GiB,2.30 GiB,1.68 GiB,2.20 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:52:40,2.26 GiB,1.57 GiB,1.69 GiB,1.87 GiB,2.36 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:53:00,1.78 GiB,2.03 GiB,2.14 GiB,2.28 GiB,1.93 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:53:20,1.76 GiB,2.27 GiB,2.32 GiB,1.67 GiB,2.09 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:53:40,1.80 GiB,1.61 GiB,1.67 GiB,1.81 GiB,2.23 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:54:00,2.05 GiB,2.04 GiB,2.13 GiB,2.28 GiB,1.85 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:54:20,2.20 GiB,1.57 GiB,2.36 GiB,1.72 GiB,2.04 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:54:40,2.25 GiB,1.77 GiB,1.76 GiB,1.91 GiB,2.20 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:55:00,1.73 GiB,2.23 GiB,2.15 GiB,2.32 GiB,1.78 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:55:20,1.78 GiB,2.06 GiB,1.96 GiB,2.15 GiB,2.36 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:55:40,1.78 GiB,2.27 GiB,2.13 GiB,2.33 GiB,1.71 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:56:00,2.26 GiB,2.03 GiB,1.85 GiB,2.02 GiB,2.16 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:56:20,1.67 GiB,2.18 GiB,1.99 GiB,2.16 GiB,2.31 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:56:40,2.08 GiB,1.69 GiB,2.25 GiB,1.63 GiB,1.73 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:57:00,2.43 GiB,2.17 GiB,1.92 GiB,2.11 GiB,2.14 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:57:20,1.73 GiB,1.69 GiB,2.18 GiB,2.37 GiB,2.35 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:57:40,1.72 GiB,2.30 GiB,1.95 GiB,2.14 GiB,2.09 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:58:00,2.12 GiB,2.01 GiB,1.72 GiB,1.91 GiB,1.79 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:58:20,2.14 GiB,1.53 GiB,1.98 GiB,2.17 GiB,2.01 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:58:40,2.20 GiB,1.77 GiB,2.26 GiB,2.41 GiB,2.20 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:59:00,1.74 GiB,2.32 GiB,1.90 GiB,2.09 GiB,1.86 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:59:20,1.72 GiB,1.76 GiB,2.09 GiB,2.28 GiB,2.03 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 10:59:40,1.78 GiB,1.95 GiB,2.28 GiB,1.68 GiB,2.19 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:00:00,2.01 GiB,1.57 GiB,1.85 GiB,2.07 GiB,1.76 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:00:20,2.13 GiB,2.20 GiB,1.68 GiB,1.90 GiB,2.32 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:00:40,2.19 GiB,1.71 GiB,1.94 GiB,2.15 GiB,1.74 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:01:00,1.69 GiB,2.20 GiB,2.40 GiB,1.82 GiB,2.15 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:01:20,1.68 GiB,1.60 GiB,1.80 GiB,2.02 GiB,2.31 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:01:40,2.26 GiB,1.80 GiB,1.94 GiB,2.16 GiB,1.66 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:02:00,1.99 GiB,2.31 GiB,2.37 GiB,1.80 GiB,2.09 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:02:20,2.18 GiB,1.67 GiB,1.72 GiB,1.94 GiB,2.23 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:02:40,2.00 GiB,1.96 GiB,1.96 GiB,2.19 GiB,2.42 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:03:00,2.34 GiB,1.66 GiB,1.65 GiB,1.86 GiB,2.04 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:03:20,2.36 GiB,2.25 GiB,2.20 GiB,2.41 GiB,1.75 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:03:40,1.74 GiB,1.88 GiB,1.79 GiB,2.00 GiB,2.03 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:04:00,1.96 GiB,2.29 GiB,2.20 GiB,2.39 GiB,2.38 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:04:20,1.93 GiB,1.69 GiB,2.34 GiB,1.75 GiB,1.73 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:04:40,1.99 GiB,1.92 GiB,1.77 GiB,1.97 GiB,1.92 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:05:00,2.34 GiB,2.06 GiB,1.89 GiB,2.08 GiB,1.90 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:05:20,2.42 GiB,2.32 GiB,2.11 GiB,2.30 GiB,2.09 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:05:40,2.43 GiB,1.68 GiB,2.25 GiB,1.65 GiB,2.24 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:06:00,1.87 GiB,2.12 GiB,1.85 GiB,2.05 GiB,1.81 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:06:20,1.85 GiB,2.27 GiB,1.99 GiB,2.20 GiB,1.96 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:06:40,1.90 GiB,1.74 GiB,2.22 GiB,2.40 GiB,2.14 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:07:00,2.21 GiB,2.23 GiB,1.82 GiB,2.03 GiB,1.74 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:07:20,2.23 GiB,1.58 GiB,1.96 GiB,2.17 GiB,1.88 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:07:40,1.84 GiB,1.82 GiB,2.15 GiB,2.36 GiB,2.05 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:08:00,1.96 GiB,2.33 GiB,1.87 GiB,2.02 GiB,1.72 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:08:20,1.91 GiB,1.77 GiB,2.05 GiB,2.20 GiB,1.90 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:08:40,1.99 GiB,2.03 GiB,2.26 GiB,2.42 GiB,2.09 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:09:00,2.38 GiB,1.75 GiB,1.98 GiB,2.11 GiB,1.76 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:09:20,2.35 GiB,2.24 GiB,2.42 GiB,1.76 GiB,2.19 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:09:40,2.34 GiB,1.59 GiB,1.77 GiB,1.90 GiB,2.33 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:10:00,1.83 GiB,2.04 GiB,2.19 GiB,2.32 GiB,1.91 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:10:20,1.80 GiB,2.26 GiB,2.36 GiB,1.71 GiB,2.07 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:10:40,1.82 GiB,1.69 GiB,1.79 GiB,1.93 GiB,2.27 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:11:00,2.21 GiB,2.32 GiB,2.42 GiB,1.70 GiB,1.95 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:11:20,2.28 GiB,1.76 GiB,1.97 GiB,1.93 GiB,2.18 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:11:40,2.44 GiB,2.08 GiB,2.23 GiB,2.30 GiB,1.71 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:12:00,2.07 GiB,2.16 GiB,2.29 GiB,2.34 GiB,2.46 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:12:20,2.06 GiB,2.30 GiB,2.43 GiB,1.69 GiB,1.82 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:12:40,2.05 GiB,1.71 GiB,1.78 GiB,1.84 GiB,1.96 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:13:00,2.07 GiB,2.27 GiB,2.29 GiB,2.33 GiB,2.42 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:13:20,2.33 GiB,1.72 GiB,1.72 GiB,1.77 GiB,1.81 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:13:40,1.72 GiB,1.92 GiB,1.87 GiB,1.91 GiB,1.95 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:14:00,2.29 GiB,1.60 GiB,2.33 GiB,2.36 GiB,2.37 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:14:20,2.48 GiB,1.83 GiB,1.72 GiB,1.70 GiB,1.73 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:14:40,1.99 GiB,2.09 GiB,1.95 GiB,1.98 GiB,1.92 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:15:00,2.49 GiB,1.80 GiB,2.43 GiB,2.41 GiB,2.35 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:15:20,2.34 GiB,1.58 GiB,2.19 GiB,2.15 GiB,2.05 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:15:40,2.37 GiB,1.85 GiB,2.43 GiB,2.41 GiB,2.28 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:16:00,1.82 GiB,2.33 GiB,2.08 GiB,2.03 GiB,1.89 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:16:20,1.82 GiB,1.72 GiB,2.22 GiB,2.17 GiB,2.04 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:16:40,1.89 GiB,1.92 GiB,2.40 GiB,2.36 GiB,2.20 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:17:00,2.14 GiB,1.63 GiB,2.04 GiB,1.99 GiB,1.83 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:17:20,2.16 GiB,1.77 GiB,2.18 GiB,2.13 GiB,1.97 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:17:40,2.15 GiB,2.00 GiB,2.37 GiB,2.32 GiB,2.14 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:18:00,2.49 GiB,1.74 GiB,2.03 GiB,1.99 GiB,1.79 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:18:20,2.47 GiB,1.93 GiB,2.22 GiB,2.18 GiB,1.95 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:18:40,2.46 GiB,2.16 GiB,2.41 GiB,2.36 GiB,2.12 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:19:00,2.04 GiB,2.01 GiB,2.22 GiB,2.17 GiB,1.89 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:19:20,2.05 GiB,1.73 GiB,1.89 GiB,1.85 GiB,2.31 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:19:40,2.07 GiB,1.92 GiB,2.04 GiB,2.00 GiB,2.46 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:20:00,2.41 GiB,1.57 GiB,1.69 GiB,2.45 GiB,2.02 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:20:20,2.06 GiB,1.82 GiB,1.89 GiB,1.85 GiB,2.19 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:20:40,2.11 GiB,2.06 GiB,2.13 GiB,2.09 GiB,2.38 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:21:00,2.41 GiB,1.73 GiB,1.78 GiB,1.74 GiB,1.97 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:21:20,2.44 GiB,1.97 GiB,1.97 GiB,1.93 GiB,2.13 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:21:40,2.50 GiB,2.21 GiB,2.21 GiB,2.17 GiB,2.33 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:22:00,1.99 GiB,1.88 GiB,1.90 GiB,1.84 GiB,1.99 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:22:20,2.08 GiB,1.59 GiB,2.37 GiB,2.34 GiB,2.41 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:22:40,2.07 GiB,1.96 GiB,1.88 GiB,1.87 GiB,1.90 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:23:00,2.30 GiB,1.64 GiB,2.28 GiB,2.26 GiB,2.29 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:23:20,2.37 GiB,1.82 GiB,2.46 GiB,2.44 GiB,2.46 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:23:40,2.39 GiB,2.06 GiB,1.86 GiB,1.84 GiB,1.83 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:24:00,1.94 GiB,1.71 GiB,2.27 GiB,2.30 GiB,2.25 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:24:20,1.98 GiB,1.95 GiB,2.46 GiB,2.49 GiB,2.41 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:24:40,1.97 GiB,2.14 GiB,1.81 GiB,1.84 GiB,1.76 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:25:00,2.27 GiB,1.82 GiB,2.29 GiB,2.31 GiB,2.18 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:25:20,2.33 GiB,2.19 GiB,1.82 GiB,1.83 GiB,2.45 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:25:40,1.86 GiB,1.90 GiB,2.29 GiB,2.31 GiB,2.06 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:26:00,2.35 GiB,2.34 GiB,1.96 GiB,1.95 GiB,2.46 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:26:20,1.74 GiB,1.78 GiB,2.14 GiB,2.14 GiB,1.83 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:26:40,2.13 GiB,2.14 GiB,2.49 GiB,2.49 GiB,2.14 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:27:00,2.44 GiB,1.91 GiB,2.22 GiB,2.21 GiB,1.79 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:27:20,2.48 GiB,2.14 GiB,2.46 GiB,2.40 GiB,1.98 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:27:40,2.51 GiB,1.76 GiB,2.01 GiB,2.00 GiB,2.29 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
