"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 01:42:00,2.18 GiB,2.24 GiB,2.42 GiB,2.71 GiB,2.23 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:44:00,859 MiB,2.37 GiB,2.35 GiB,2.62 GiB,2.63 GiB,2.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:46:00,870 MiB,2.15 GiB,1.99 GiB,2.20 GiB,2.03 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:48:00,900 MiB,2.22 GiB,2.57 GiB,2.07 GiB,2.34 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:50:00,920 MiB,2.63 GiB,2.08 GiB,2.37 GiB,2.44 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:52:00,947 MiB,2.75 GiB,1.99 GiB,2.24 GiB,2.06 GiB,2.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:54:00,698 MiB,2.54 GiB,2.36 GiB,2.63 GiB,2.23 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:56:00,737 MiB,2.14 GiB,2.51 GiB,2.08 GiB,2.27 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 01:58:00,802 MiB,2.17 GiB,2.44 GiB,2.00 GiB,2.69 GiB,2.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:00:00,752 MiB,2.55 GiB,2.67 GiB,2.25 GiB,2.75 GiB,2.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:02:00,1.19 GiB,2.22 GiB,2.15 GiB,2.58 GiB,2.07 GiB,2.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:04:00,1.06 GiB,2.46 GiB,2.20 GiB,2.64 GiB,2.75 GiB,2.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:06:00,997 MiB,2.37 GiB,2.67 GiB,2.34 GiB,2.20 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:08:00,1004 MiB,2.33 GiB,2.43 GiB,2.09 GiB,2.49 GiB,2.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:10:00,1.06 GiB,2.46 GiB,2.33 GiB,2.78 GiB,2.13 GiB,2.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:12:00,498 MiB,2.27 GiB,2.70 GiB,2.36 GiB,2.24 GiB,2.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:14:00,719 MiB,351 MiB,2.27 GiB,2.72 GiB,2.35 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:16:00,600 MiB,758 MiB,2.44 GiB,2.17 GiB,2.42 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:18:00,495 MiB,939 MiB,848 MiB,648 MiB,2.32 GiB,1.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:20:00,664 MiB,723 MiB,480 MiB,1.04 GiB,942 MiB,517 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:22:00,607 MiB,390 MiB,743 MiB,599 MiB,1016 MiB,545 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:24:00,945 MiB,1.09 GiB,519 MiB,1.17 GiB,535 MiB,867 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:26:00,882 MiB,1.05 GiB,1.08 GiB,972 MiB,827 MiB,1.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:28:00,896 MiB,898 MiB,784 MiB,705 MiB,1.03 GiB,573 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:30:00,822 MiB,1.03 GiB,717 MiB,702 MiB,954 MiB,448 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:32:00,687 MiB,483 MiB,736 MiB,756 MiB,896 MiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:34:00,748 MiB,1.05 GiB,1.11 GiB,1.15 GiB,1.08 GiB,549 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:36:00,1.18 GiB,987 MiB,842 MiB,877 MiB,584 MiB,817 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:38:00,1.19 GiB,911 MiB,1.27 GiB,521 MiB,861 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:40:00,1.16 GiB,1.09 GiB,584 MiB,648 MiB,747 MiB,1.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:42:00,908 MiB,832 MiB,874 MiB,989 MiB,894 MiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:44:00,837 MiB,438 MiB,1.08 GiB,1.21 GiB,918 MiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:46:00,946 MiB,1.05 GiB,789 MiB,971 MiB,1.23 GiB,642 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:48:00,1.20 GiB,766 MiB,1.12 GiB,564 MiB,679 MiB,789 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:50:00,963 MiB,984 MiB,1.24 GiB,745 MiB,728 MiB,645 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:52:00,1.28 GiB,936 MiB,1.04 GiB,1.28 GiB,1011 MiB,910 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:54:00,1.19 GiB,747 MiB,661 MiB,935 MiB,1.21 GiB,1.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:56:00,1.18 GiB,431 MiB,1016 MiB,1.26 GiB,1.29 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 02:58:00,591 MiB,531 MiB,923 MiB,1.18 GiB,904 MiB,732 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:00:00,713 MiB,563 MiB,706 MiB,966 MiB,1.24 GiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:02:00,825 MiB,904 MiB,988 MiB,1.24 GiB,1.17 GiB,889 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:04:00,1.15 GiB,698 MiB,598 MiB,861 MiB,1.36 GiB,1019 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:06:00,1.28 GiB,673 MiB,1.28 GiB,721 MiB,951 MiB,557 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:08:00,1.17 GiB,1.13 GiB,913 MiB,1.15 GiB,1.19 GiB,709 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:10:00,712 MiB,567 MiB,888 MiB,1.19 GiB,1.08 GiB,549 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:12:00,647 MiB,1.18 GiB,1.31 GiB,925 MiB,1.34 GiB,713 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:14:00,621 MiB,1.12 GiB,1.03 GiB,650 MiB,841 MiB,988 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:16:00,1.34 GiB,1.10 GiB,818 MiB,1.23 GiB,1.15 GiB,525 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:18:00,1.08 GiB,1.12 GiB,680 MiB,1.11 GiB,933 MiB,1.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:20:00,915 MiB,942 MiB,1.03 GiB,723 MiB,1.06 GiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:22:00,952 MiB,1.06 GiB,1.03 GiB,699 MiB,723 MiB,876 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:24:00,1.11 GiB,1.15 GiB,970 MiB,1.39 GiB,1.12 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:26:00,1.26 GiB,1.05 GiB,661 MiB,1.07 GiB,643 MiB,740 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:28:00,1.27 GiB,684 MiB,922 MiB,1.29 GiB,758 MiB,755 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:30:00,1.03 GiB,1017 MiB,1.01 GiB,694 MiB,795 MiB,765 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:32:00,1.31 GiB,1.17 GiB,986 MiB,715 MiB,675 MiB,597 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:34:00,1.14 GiB,604 MiB,1002 MiB,819 MiB,1.40 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:36:00,978 MiB,833 MiB,1.24 GiB,986 MiB,812 MiB,596 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:38:00,1.20 GiB,1.11 GiB,1.25 GiB,1.03 GiB,715 MiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:40:00,1.41 GiB,1.21 GiB,1.18 GiB,931 MiB,1.33 GiB,1.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:42:00,1.08 GiB,875 MiB,689 MiB,1.18 GiB,694 MiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:44:00,1.16 GiB,627 MiB,1.00 GiB,782 MiB,832 MiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:46:00,1.11 GiB,1.04 GiB,1.30 GiB,1.07 GiB,951 MiB,600 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:48:00,1.07 GiB,1003 MiB,1.03 GiB,841 MiB,1.19 GiB,848 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:50:00,1.10 GiB,890 MiB,793 MiB,1.36 GiB,677 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:52:00,1.37 GiB,597 MiB,1.06 GiB,900 MiB,779 MiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:54:00,1.39 GiB,965 MiB,1.26 GiB,1.10 GiB,1.42 GiB,1.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:56:00,808 MiB,803 MiB,937 MiB,800 MiB,842 MiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 03:58:00,823 MiB,598 MiB,1.34 GiB,1.18 GiB,1.01 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:00:00,766 MiB,1.04 GiB,839 MiB,707 MiB,995 MiB,642 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:02:00,769 MiB,646 MiB,1.05 GiB,1018 MiB,1.03 GiB,707 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:04:00,1.43 GiB,598 MiB,800 MiB,776 MiB,1.36 GiB,857 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:06:00,1.47 GiB,604 MiB,1.42 GiB,1.39 GiB,952 MiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:08:00,1.29 GiB,794 MiB,1.47 GiB,1.43 GiB,804 MiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:10:00,1.49 GiB,676 MiB,1.21 GiB,1.09 GiB,1.08 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:12:00,857 MiB,735 MiB,1.15 GiB,1.02 GiB,1.46 GiB,911 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:14:00,972 MiB,758 MiB,948 MiB,881 MiB,1.23 GiB,643 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:16:00,921 MiB,700 MiB,1.44 GiB,1.38 GiB,1.51 GiB,881 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:18:00,962 MiB,1.38 GiB,1.22 GiB,1.16 GiB,1.01 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:20:00,1.50 GiB,864 MiB,1.23 GiB,1.18 GiB,874 MiB,1.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:22:00,784 MiB,780 MiB,1015 MiB,982 MiB,1.21 GiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:24:00,1000 MiB,871 MiB,1002 MiB,988 MiB,933 MiB,925 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:26:00,853 MiB,1.40 GiB,1.35 GiB,1.33 GiB,1014 MiB,974 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:28:00,1.13 GiB,721 MiB,1.27 GiB,1.27 GiB,1.47 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:30:00,789 MiB,1.34 GiB,963 MiB,1008 MiB,1.49 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:32:00,1.56 GiB,800 MiB,979 MiB,1004 MiB,1.37 GiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:34:00,789 MiB,1.35 GiB,1.39 GiB,1.40 GiB,823 MiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:36:00,1.44 GiB,1.10 GiB,944 MiB,963 MiB,1.01 GiB,809 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:38:00,1017 MiB,1.42 GiB,1.04 GiB,1.07 GiB,988 MiB,726 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:40:00,865 MiB,1.02 GiB,1.27 GiB,1.27 GiB,1.06 GiB,808 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:42:00,1.43 GiB,1.18 GiB,1.30 GiB,1.26 GiB,926 MiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:44:00,1.51 GiB,942 MiB,868 MiB,795 MiB,1.04 GiB,869 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:46:00,827 MiB,929 MiB,1.49 GiB,1.44 GiB,1.41 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:48:00,865 MiB,1.44 GiB,1.03 GiB,1022 MiB,1.53 GiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:50:00,1.23 GiB,1.39 GiB,843 MiB,872 MiB,1.04 GiB,725 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:52:00,1.09 GiB,1.13 GiB,1.23 GiB,1.20 GiB,1.25 GiB,940 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:54:00,843 MiB,1.23 GiB,1.13 GiB,1.13 GiB,1.08 GiB,745 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:56:00,863 MiB,951 MiB,1.49 GiB,1.48 GiB,1.25 GiB,900 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 04:58:00,919 MiB,1.04 GiB,1.38 GiB,1.38 GiB,855 MiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:00:00,1.38 GiB,1.47 GiB,876 MiB,864 MiB,912 MiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:02:00,1.44 GiB,1.15 GiB,1.23 GiB,1.20 GiB,1.12 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:04:00,1.33 GiB,751 MiB,1.45 GiB,1.40 GiB,1.06 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:06:00,898 MiB,1.28 GiB,1.00 GiB,964 MiB,1.19 GiB,740 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:08:00,1.26 GiB,1.17 GiB,1.52 GiB,1.47 GiB,1.46 GiB,987 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:10:00,1.01 GiB,808 MiB,963 MiB,911 MiB,1.46 GiB,884 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:12:00,1.12 GiB,1.51 GiB,1.53 GiB,1.44 GiB,1.01 GiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:14:00,1.26 GiB,1.47 GiB,1.28 GiB,1.20 GiB,1.34 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:16:00,1.32 GiB,1.29 GiB,943 MiB,1.59 GiB,1.58 GiB,907 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:18:00,998 MiB,844 MiB,1.12 GiB,1016 MiB,1.57 GiB,865 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:20:00,983 MiB,1.48 GiB,1.55 GiB,1.44 GiB,1.06 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:22:00,1.17 GiB,1.54 GiB,1.40 GiB,1.27 GiB,1.41 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:24:00,1.10 GiB,1.16 GiB,896 MiB,1.47 GiB,1.50 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:26:00,1.21 GiB,1.32 GiB,1.64 GiB,1.39 GiB,1.19 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:28:00,1.34 GiB,1019 MiB,1.12 GiB,928 MiB,1.19 GiB,1.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:30:00,1.23 GiB,964 MiB,1.02 GiB,1.54 GiB,931 MiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:32:00,950 MiB,1.58 GiB,1.46 GiB,1.18 GiB,1.15 GiB,886 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:34:00,1.45 GiB,846 MiB,1.31 GiB,1.05 GiB,962 MiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:36:00,1.36 GiB,1.40 GiB,937 MiB,1.47 GiB,1.19 GiB,849 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:38:00,1.44 GiB,1.32 GiB,1.46 GiB,1.18 GiB,1.44 GiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:40:00,1.72 GiB,1.52 GiB,1.52 GiB,1.25 GiB,1.12 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:42:00,1.34 GiB,1005 MiB,1.60 GiB,1.25 GiB,1.00 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:44:00,1.35 GiB,852 MiB,1.27 GiB,1.69 GiB,1.24 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:46:00,1.24 GiB,1.03 GiB,1.37 GiB,1.00 GiB,1.11 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:48:00,1.38 GiB,1.14 GiB,1.24 GiB,1.67 GiB,1.52 GiB,1.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:50:00,1.49 GiB,1.26 GiB,1.17 GiB,1.60 GiB,1.12 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:52:00,1.14 GiB,1.07 GiB,1.67 GiB,1.22 GiB,1.34 GiB,885 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:54:00,1018 MiB,1012 MiB,1.42 GiB,987 MiB,1.66 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:56:00,1.17 GiB,1004 MiB,1.23 GiB,1.57 GiB,1.19 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 05:58:00,1.75 GiB,1.22 GiB,1.35 GiB,1.71 GiB,1.13 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:00:00,1.09 GiB,1.23 GiB,1.22 GiB,1.57 GiB,1.51 GiB,919 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:02:00,1.23 GiB,1.19 GiB,1.08 GiB,1.41 GiB,1.13 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:04:00,1.32 GiB,1.10 GiB,1.56 GiB,1.10 GiB,1.41 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
