timestamp,container,cgrp_total_mb,rss_mb,cache_mb,nmt_total_mb,heap_comm_mb,gc_mb,threads_mb,metaspace_mb,nmt_other_mb,db_fds
2026-03-19 05:36:54,rskj-node1,6143,6088,25,4429,4096,199,7,38,333,48
2026-03-19 05:36:56,rskj-node2,6057,5497,534,3838,3528,177,6,38,310,48
2026-03-19 05:37:28,rskj-miner1,8191,8055,8,5539,5120,245,9,39,419,48
2026-03-19 05:37:30,rskj-node1,6143,6088,25,4445,4096,199,7,38,349,48
2026-03-19 05:37:32,rskj-node2,6064,5498,537,3838,3528,177,6,38,310,48
2026-03-19 05:38:03,rskj-miner1,8187,8057,4,5523,5120,245,9,39,403,48
2026-03-19 05:38:05,rskj-node1,6143,6088,26,4429,4096,199,7,38,333,48
2026-03-19 05:38:07,rskj-node2,6069,5502,540,3838,3528,177,6,38,310,48
2026-03-19 05:38:39,rskj-node1,6116,6058,28,4429,4096,199,7,38,333,48
2026-03-19 05:38:41,rskj-node2,6075,5505,544,3838,3528,177,6,38,310,48
2026-03-19 05:39:13,rskj-node1,6124,6058,36,4432,4096,199,7,38,336,48
2026-03-19 05:39:14,rskj-node2,6078,5505,546,3838,3528,177,6,38,310,48
2026-03-19 05:39:46,rskj-node1,6135,6058,46,4429,4096,199,7,38,333,48
2026-03-19 05:39:49,rskj-node2,6080,5505,548,3838,3528,177,6,38,310,48
2026-03-19 05:40:21,rskj-node1,6143,6055,54,4429,4096,199,7,38,333,48
2026-03-19 05:40:23,rskj-node2,6085,5508,551,3838,3528,177,6,38,310,48
2026-03-19 05:40:56,rskj-node1,6143,6048,63,4429,4096,199,7,38,333,48
2026-03-19 05:40:58,rskj-node2,6086,5506,553,3838,3528,177,6,38,310,48
2026-03-19 05:41:32,rskj-node1,6143,6038,71,4429,4096,199,7,38,333,48
2026-03-19 05:41:37,rskj-node2,6089,5506,556,3838,3528,177,6,38,310,48
2026-03-19 05:42:10,rskj-node1,6142,6029,80,4429,4096,199,7,38,333,48
2026-03-19 05:42:12,rskj-node2,6093,5507,559,3838,3528,177,6,38,310,48
2026-03-19 05:42:44,rskj-node1,6142,6019,88,4429,4096,199,7,38,333,48
2026-03-19 05:42:46,rskj-node2,6096,5507,561,3838,3528,177,6,38,310,48
2026-03-19 05:43:18,rskj-node1,6143,6011,96,4429,4096,199,7,38,333,48
2026-03-19 05:43:20,rskj-node2,6099,5508,564,3841,3528,177,6,38,313,48
2026-03-19 05:43:53,rskj-node1,6048,5993,23,4430,4096,199,7,38,334,48
2026-03-19 05:43:54,rskj-node2,6103,5509,567,3838,3528,177,6,38,310,48
2026-03-19 05:44:26,rskj-node1,6057,5994,32,4430,4096,199,7,38,334,48
2026-03-19 05:44:27,rskj-node2,6107,5511,569,3838,3528,177,6,38,310,48
2026-03-19 05:44:59,rskj-node1,6073,6001,40,4429,4096,199,7,38,333,48
2026-03-19 05:45:02,rskj-node2,6111,5510,572,3838,3528,177,6,38,310,48
2026-03-19 05:45:35,rskj-node1,6080,5999,48,4429,4096,199,7,38,333,48
2026-03-19 05:45:40,rskj-node2,6114,5513,574,3838,3528,177,6,38,310,48
2026-03-19 05:46:15,rskj-node1,6090,5999,57,4429,4096,199,7,38,333,48
2026-03-19 05:46:18,rskj-node2,6120,5515,577,3838,3528,177,6,38,310,48
2026-03-19 05:46:50,rskj-node1,6099,6000,65,4429,4096,199,7,38,333,48
2026-03-19 05:46:53,rskj-node2,6122,5514,579,3839,3528,177,6,38,311,48
2026-03-19 05:47:26,rskj-node1,6106,6000,73,4429,4096,199,7,38,333,48
2026-03-19 05:47:28,rskj-node2,6125,5516,581,3838,3528,177,6,38,310,48
2026-03-19 05:48:01,rskj-node1,6113,6000,80,4429,4096,199,7,38,333,48
2026-03-19 05:48:03,rskj-node2,6129,5517,584,3838,3528,177,6,38,310,48
2026-03-19 05:48:37,rskj-node1,6120,6000,87,4429,4096,199,7,38,333,48
2026-03-19 05:48:40,rskj-node2,6132,5519,586,3838,3528,177,6,38,310,48
2026-03-19 05:49:12,rskj-node1,6130,6001,94,4429,4096,199,7,38,333,48
2026-03-19 05:49:13,rskj-node2,6139,5523,588,3838,3528,177,6,38,310,48
2026-03-19 05:49:48,rskj-node1,6133,6000,99,4431,4096,199,7,38,335,48
2026-03-19 05:49:51,rskj-node2,6138,5521,586,3838,3528,177,6,38,310,48
2026-03-19 05:50:24,rskj-node1,6141,6000,107,4430,4096,199,7,38,334,48
2026-03-19 05:50:26,rskj-node2,6138,5522,589,3838,3528,177,6,38,310,48
2026-03-19 05:51:00,rskj-node1,6142,5991,116,4429,4096,199,7,38,333,48
2026-03-19 05:51:02,rskj-node2,6141,5521,592,3838,3528,177,6,38,310,48
2026-03-19 05:51:34,rskj-node1,6045,5987,25,4430,4096,199,7,38,334,48
2026-03-19 05:51:37,rskj-node2,6141,5522,590,3838,3528,177,6,38,310,48
2026-03-19 05:52:09,rskj-node1,6052,5987,34,4430,4096,199,7,38,334,48
2026-03-19 05:52:11,rskj-node2,6142,5523,590,3838,3528,177,6,38,310,48
2026-03-19 05:52:43,rskj-node1,6061,5987,42,4430,4096,199,7,39,334,48
2026-03-19 05:52:45,rskj-node2,6141,5524,589,3838,3528,177,6,38,310,48
2026-03-19 05:53:17,rskj-node1,6071,5988,50,4430,4096,199,7,39,334,48
2026-03-19 05:53:18,rskj-node2,6143,5526,589,3838,3528,177,6,38,310,48
2026-03-19 05:53:50,rskj-node1,6080,5988,58,4430,4096,199,7,39,334,48
2026-03-19 05:53:52,rskj-node2,6140,5524,587,3838,3528,177,6,38,310,48
2026-03-19 05:54:25,rskj-node1,6086,5988,66,4430,4096,199,7,39,334,48
2026-03-19 05:54:27,rskj-node2,6136,5522,586,3838,3528,177,6,38,310,48
2026-03-19 05:55:00,rskj-node1,6095,5987,74,4430,4096,199,7,39,334,48
2026-03-19 05:55:02,rskj-node2,6036,5523,487,3838,3528,177,6,38,310,48
2026-03-19 05:55:34,rskj-node1,6103,5987,83,4430,4096,199,7,39,334,48
2026-03-19 05:55:36,rskj-node2,6038,5523,490,3838,3528,177,6,38,310,48
2026-03-19 05:56:08,rskj-node1,6113,5987,91,4430,4096,199,7,39,334,48
2026-03-19 05:56:10,rskj-node2,6040,5523,492,3838,3528,177,6,38,310,48
2026-03-19 05:56:42,rskj-node1,6121,5987,99,4430,4096,199,7,39,334,48
2026-03-19 05:56:43,rskj-node2,6043,5523,495,3838,3528,177,6,38,310,48
2026-03-19 05:57:15,rskj-node1,6131,5987,107,4430,4096,199,7,39,334,48
2026-03-19 05:57:17,rskj-node2,6048,5524,498,3838,3528,177,6,38,310,48
2026-03-19 05:57:49,rskj-node1,6139,5989,115,4446,4096,199,7,39,350,48
2026-03-19 05:57:50,rskj-node2,6051,5524,500,3838,3528,177,6,38,310,48
2026-03-19 05:58:23,rskj-node1,6043,5987,23,4430,4096,199,7,39,334,48
2026-03-19 05:58:28,rskj-node2,6051,5524,502,3838,3528,177,6,38,310,48
2026-03-19 05:59:01,rskj-node1,6051,5989,31,4430,4096,199,7,39,334,48
2026-03-19 05:59:03,rskj-node2,6053,5523,504,3838,3528,177,6,38,310,48
2026-03-19 05:59:35,rskj-node1,6058,5987,36,4430,4096,199,7,39,334,48
2026-03-19 05:59:36,rskj-node2,6055,5523,506,3838,3528,177,6,38,310,48
2026-03-19 06:00:09,rskj-node1,6062,5987,40,4430,4096,199,7,39,334,48
2026-03-19 06:00:11,rskj-node2,6057,5523,508,3838,3528,177,6,38,310,48
2026-03-19 06:00:45,rskj-node1,6071,5989,48,4430,4096,199,7,39,334,48
2026-03-19 06:00:49,rskj-node2,6059,5523,510,3838,3528,177,6,38,310,48
2026-03-19 06:01:21,rskj-node1,6076,5987,56,4430,4096,199,7,39,334,48
2026-03-19 06:01:22,rskj-node2,6060,5523,512,3838,3528,177,6,38,310,48
2026-03-19 06:01:56,rskj-node1,6085,5987,64,4430,4096,199,7,39,334,48
2026-03-19 06:01:58,rskj-node2,6063,5523,515,3838,3528,177,6,38,310,48
2026-03-19 06:02:30,rskj-node1,6093,5987,72,4430,4096,199,7,39,334,48
2026-03-19 06:02:32,rskj-node2,6066,5523,517,3838,3528,177,6,38,310,48
2026-03-19 06:03:04,rskj-node1,6104,5989,80,4430,4096,199,7,39,334,48
2026-03-19 06:03:06,rskj-node2,6069,5524,520,3838,3528,177,6,38,310,48
2026-03-19 06:03:39,rskj-node1,6110,5987,89,4430,4096,199,7,39,334,48
2026-03-19 06:03:41,rskj-node2,6071,5523,522,3838,3528,177,6,38,310,48
2026-03-19 06:04:13,rskj-node1,6120,5987,97,4430,4096,199,7,39,334,48
2026-03-19 06:04:15,rskj-node2,6074,5523,525,3838,3528,177,6,38,310,48
2026-03-19 06:04:48,rskj-node1,6128,5987,105,4430,4096,199,7,39,334,48
2026-03-19 06:04:50,rskj-node2,6076,5524,528,3838,3528,177,6,38,310,48
2026-03-19 06:05:22,rskj-node1,6136,5987,113,4430,4096,199,7,39,334,48
2026-03-19 06:05:24,rskj-node2,6079,5523,530,3838,3528,177,6,38,310,48
2026-03-19 06:05:56,rskj-node1,6042,5987,23,4430,4096,199,7,39,334,48
2026-03-19 06:05:57,rskj-node2,6082,5523,533,3838,3528,177,6,38,310,48
2026-03-19 06:06:31,rskj-node1,6053,5989,31,4430,4096,199,7,39,334,48
2026-03-19 06:06:32,rskj-node2,6085,5524,535,3838,3528,177,6,38,310,48
2026-03-19 06:07:04,rskj-node1,6059,5987,39,4430,4096,199,7,39,334,48
2026-03-19 06:07:06,rskj-node2,6087,5523,538,3838,3528,177,6,38,310,48
2026-03-19 06:07:38,rskj-node1,6067,5987,47,4430,4096,199,7,39,334,48
2026-03-19 06:07:40,rskj-node2,6090,5522,541,3838,3528,177,6,38,310,48
2026-03-19 06:08:13,rskj-node1,6077,5987,56,4430,4096,199,7,39,334,48
2026-03-19 06:08:14,rskj-node2,6093,5523,543,3838,3528,177,6,38,310,48
2026-03-19 06:08:46,rskj-node1,6084,5988,63,4430,4096,199,7,39,334,48
2026-03-19 06:08:48,rskj-node2,6096,5523,546,3838,3528,177,6,38,310,48
2026-03-19 06:09:21,rskj-node1,6092,5988,71,4430,4096,199,7,39,334,48
2026-03-19 06:09:23,rskj-node2,6098,5523,548,3838,3528,177,6,38,310,48
2026-03-19 06:09:55,rskj-node1,6098,5988,77,4430,4096,199,7,39,334,48
2026-03-19 06:09:56,rskj-node2,6099,5523,549,3838,3528,177,6,38,310,48
2026-03-19 06:10:28,rskj-node1,6107,5989,83,4430,4096,199,7,39,334,48
2026-03-19 06:10:29,rskj-node2,6102,5524,551,3838,3528,177,6,38,310,48
2026-03-19 06:11:02,rskj-node1,6111,5988,89,4430,4096,199,7,39,334,48
2026-03-19 06:11:03,rskj-node2,6104,5523,553,3838,3528,177,6,38,310,48
2026-03-19 06:11:38,rskj-node1,6118,5989,96,4430,4096,199,7,39,334,48
2026-03-19 06:11:40,rskj-node2,6107,5523,556,3838,3528,177,6,38,310,48
2026-03-19 06:12:12,rskj-node1,6127,5988,103,4430,4096,199,7,39,334,48
2026-03-19 06:12:14,rskj-node2,6108,5523,558,3838,3528,177,6,38,310,48
2026-03-19 06:12:46,rskj-node1,6133,5988,111,4430,4096,199,7,39,334,48
2026-03-19 06:12:48,rskj-node2,6111,5523,560,3838,3528,177,6,38,310,48
2026-03-19 06:13:20,rskj-node1,6142,5988,119,4430,4096,199,7,39,334,48
2026-03-19 06:13:22,rskj-node2,6113,5523,562,3838,3528,177,6,38,310,48
2026-03-19 06:13:54,rskj-node1,6043,5981,28,4430,4096,199,7,39,334,48
2026-03-19 06:13:55,rskj-node2,6115,5523,565,3838,3528,177,6,38,310,48
2026-03-19 06:14:28,rskj-node1,6052,5981,36,4430,4096,199,7,39,334,48
2026-03-19 06:14:29,rskj-node2,6119,5523,567,3838,3528,177,6,38,310,48
2026-03-19 06:15:01,rskj-node1,6060,5981,44,4430,4096,199,7,39,334,48
2026-03-19 06:15:03,rskj-node2,6121,5523,570,3838,3528,177,6,38,310,48
2026-03-19 06:15:35,rskj-node1,6068,5981,52,4430,4096,199,7,39,334,48
2026-03-19 06:15:37,rskj-node2,6123,5523,572,3838,3528,177,6,38,310,48
2026-03-19 06:16:10,rskj-node1,6077,5981,60,4430,4096,199,7,39,334,48
2026-03-19 06:16:11,rskj-node2,6125,5523,575,3838,3528,177,6,38,310,48
2026-03-19 06:16:43,rskj-node1,6085,5981,69,4430,4096,199,7,39,334,48
2026-03-19 06:16:45,rskj-node2,6128,5523,577,3838,3528,177,6,38,310,48
2026-03-19 06:17:18,rskj-node1,6094,5981,77,4430,4096,199,7,39,334,48
2026-03-19 06:17:20,rskj-node2,6131,5523,580,3838,3528,177,6,38,310,48
2026-03-19 06:17:52,rskj-node1,6102,5981,85,4430,4096,199,7,39,334,48
2026-03-19 06:17:54,rskj-node2,6133,5523,583,3838,3528,177,6,38,310,48
2026-03-19 06:18:26,rskj-node1,6111,5981,93,4430,4096,199,7,39,334,48
2026-03-19 06:18:27,rskj-node2,6137,5523,585,3838,3528,177,6,38,310,48
2026-03-19 06:18:58,rskj-node1,6119,5981,101,4430,4096,199,7,39,334,48
2026-03-19 06:19:00,rskj-node2,6037,5523,489,3838,3528,177,6,38,310,48
2026-03-19 06:19:32,rskj-node1,6127,5981,109,4430,4096,199,7,39,334,48
2026-03-19 06:19:34,rskj-node2,6040,5523,491,3838,3528,177,6,38,310,48
2026-03-19 06:20:07,rskj-node1,6133,5981,115,4430,4096,199,7,39,334,48
2026-03-19 06:20:08,rskj-node2,6042,5523,493,3838,3528,177,6,38,310,48
2026-03-19 06:20:41,rskj-node1,6140,5982,121,4430,4096,199,7,39,334,48
2026-03-19 06:20:43,rskj-node2,6044,5523,496,3838,3528,177,6,38,310,48
2026-03-19 06:21:16,rskj-node1,6045,5981,31,4430,4096,199,7,39,334,48
2026-03-19 06:21:18,rskj-node2,6046,5524,498,3838,3528,177,6,38,310,48
2026-03-19 06:21:53,rskj-node1,6052,5983,39,4430,4096,199,7,39,334,48
2026-03-19 06:21:54,rskj-node2,6049,5523,500,3838,3528,177,6,38,310,48
2026-03-19 06:22:27,rskj-node1,6060,5981,45,4430,4096,199,7,39,334,48
2026-03-19 06:22:28,rskj-node2,6051,5523,502,3838,3528,177,6,38,310,48
2026-03-19 06:23:01,rskj-node1,6066,5981,51,4430,4096,199,7,39,334,48
2026-03-19 06:23:02,rskj-node2,6053,5523,504,3838,3528,177,6,38,310,48
2026-03-19 06:23:34,rskj-node1,6074,5982,58,4430,4096,199,7,39,334,48
2026-03-19 06:23:35,rskj-node2,6056,5524,506,3838,3528,177,6,38,310,48
2026-03-19 06:24:06,rskj-node1,6083,5983,65,4430,4096,199,7,39,334,48
2026-03-19 06:24:07,rskj-node2,6057,5523,508,3838,3528,177,6,38,310,48
2026-03-19 06:24:39,rskj-node1,6093,5986,73,4430,4096,199,7,39,334,48
2026-03-19 06:24:40,rskj-node2,6059,5523,510,3838,3528,177,6,38,310,48
2026-03-19 06:25:11,rskj-node1,6103,5987,81,4430,4096,199,7,39,334,48
2026-03-19 06:25:12,rskj-node2,6062,5523,512,3838,3528,177,6,38,310,48
2026-03-19 06:25:43,rskj-node1,6114,5991,88,4430,4096,199,7,39,334,48
2026-03-19 06:25:44,rskj-node2,6064,5523,515,3838,3528,177,6,38,310,48
2026-03-19 06:26:16,rskj-node1,6125,5994,96,4430,4096,199,7,39,334,48
2026-03-19 06:26:17,rskj-node2,6066,5523,517,3838,3528,177,6,38,310,48
2026-03-19 06:26:48,rskj-node1,6133,5994,104,4430,4096,199,7,39,334,48
2026-03-19 06:26:49,rskj-node2,6069,5523,520,3838,3528,177,6,38,310,48
2026-03-19 06:27:20,rskj-node1,6143,5995,112,4430,4096,199,7,39,334,48
2026-03-19 06:27:21,rskj-node2,6072,5522,522,3838,3528,177,6,38,310,48
2026-03-19 06:27:53,rskj-node1,6143,5987,120,4430,4096,199,7,39,334,48
2026-03-19 06:27:53,rskj-node2,6074,5523,525,3838,3528,177,6,38,310,48
2026-03-19 06:28:25,rskj-node1,6047,5985,29,4430,4096,199,7,39,334,48
2026-03-19 06:28:26,rskj-node2,6076,5523,527,3838,3528,177,6,38,310,48
2026-03-19 06:28:57,rskj-node1,6056,5988,36,4437,4096,199,7,39,341,48
2026-03-19 06:28:58,rskj-node2,6079,5523,530,3838,3528,177,6,38,310,48
2026-03-19 06:29:30,rskj-node1,6066,5990,44,4430,4096,199,7,39,334,48
2026-03-19 06:29:30,rskj-node2,6082,5523,532,3838,3528,177,6,38,310,48
2026-03-19 06:30:02,rskj-node1,6076,5990,52,4430,4096,199,7,39,334,48
2026-03-19 06:30:03,rskj-node2,6085,5523,535,3838,3528,177,6,38,310,48
2026-03-19 06:30:34,rskj-node1,6082,5991,57,4430,4096,199,7,39,334,48
2026-03-19 06:30:35,rskj-node2,6086,5523,536,3838,3528,177,6,38,310,48
2026-03-19 06:31:06,rskj-node1,6092,5993,64,4430,4096,199,7,39,334,48
2026-03-19 06:31:08,rskj-node2,6089,5523,539,3838,3528,177,6,38,310,48
2026-03-19 06:31:39,rskj-node1,6102,5995,72,4430,4096,199,7,39,334,48
2026-03-19 06:31:40,rskj-node2,6092,5523,541,3838,3528,177,6,38,310,48
2026-03-19 06:32:11,rskj-node1,6114,6000,79,4430,4096,199,7,39,334,48
2026-03-19 06:32:12,rskj-node2,6093,5524,544,3838,3528,177,6,38,310,48
2026-03-19 06:32:44,rskj-node1,6121,6000,87,4430,4096,199,7,39,334,48
2026-03-19 06:32:45,rskj-node2,6097,5524,546,3838,3528,177,6,38,310,48
2026-03-19 06:33:16,rskj-node1,6135,6004,95,4430,4096,199,7,39,334,48
2026-03-19 06:33:17,rskj-node2,6098,5523,548,3838,3528,177,6,38,310,48
2026-03-19 06:33:48,rskj-node1,6141,6005,101,4430,4096,199,7,39,334,48
2026-03-19 06:33:49,rskj-node2,6101,5523,550,3838,3528,177,6,38,310,48
2026-03-19 06:34:21,rskj-node1,6143,5999,107,4430,4096,199,7,39,334,48
2026-03-19 06:34:22,rskj-node2,6103,5523,553,3838,3528,177,6,38,310,48
2026-03-19 06:34:53,rskj-node1,6143,5994,114,4430,4096,199,7,39,334,48
2026-03-19 06:34:54,rskj-node2,6106,5524,555,3838,3528,177,6,38,310,48
2026-03-19 06:35:25,rskj-node1,6142,5986,121,4430,4096,199,7,39,334,48
2026-03-19 06:35:26,rskj-node2,6109,5523,557,3838,3528,177,6,38,310,48
2026-03-19 06:35:58,rskj-node1,6047,5985,29,4430,4096,199,7,39,334,48
2026-03-19 06:35:59,rskj-node2,6110,5524,559,3838,3528,177,6,38,310,48
2026-03-19 06:36:30,rskj-node1,6059,5985,37,4430,4096,199,7,39,334,48
2026-03-19 06:36:30,rskj-node2,6111,5524,561,3838,3528,177,6,38,310,48
2026-03-19 06:37:02,rskj-node1,6066,5988,45,4430,4096,199,7,39,334,48
2026-03-19 06:37:03,rskj-node2,6114,5523,563,3838,3528,177,6,38,310,48
2026-03-19 06:37:32,rskj-node1,6076,5988,53,4430,4096,199,7,39,334,48
2026-03-19 06:37:33,rskj-node2,6116,5523,565,3838,3528,177,6,38,310,48
2026-03-19 06:38:04,rskj-node1,6085,5989,60,4430,4096,199,7,39,334,48
2026-03-19 06:38:05,rskj-node2,6119,5524,568,3838,3528,177,6,38,310,48
2026-03-19 06:38:37,rskj-node1,6097,5992,68,4430,4096,199,7,39,334,48
2026-03-19 06:38:37,rskj-node2,6121,5523,570,3838,3528,177,6,38,310,48
2026-03-19 06:39:09,rskj-node1,6106,5994,76,4430,4096,199,7,39,334,48
2026-03-19 06:39:10,rskj-node2,6124,5523,573,3838,3528,177,6,38,310,48
2026-03-19 06:39:41,rskj-node1,6114,5996,84,4430,4096,199,7,39,334,48
2026-03-19 06:39:41,rskj-node2,6126,5523,575,3838,3528,177,6,38,310,48
2026-03-19 06:40:13,rskj-node1,6122,5995,91,4430,4096,199,7,39,334,48
2026-03-19 06:40:13,rskj-node2,6129,5523,578,3838,3528,177,6,38,310,48
2026-03-19 06:40:45,rskj-node1,6130,6000,96,4430,4096,199,7,39,334,48
2026-03-19 06:40:46,rskj-node2,6131,5523,579,3838,3528,177,6,38,310,48
2026-03-19 06:41:17,rskj-node1,6142,6001,104,4430,4096,199,7,39,334,48
2026-03-19 06:41:18,rskj-node2,6133,5523,582,3838,3528,177,6,38,310,48
2026-03-19 06:41:50,rskj-node1,6143,5996,112,4430,4096,199,7,39,334,48
2026-03-19 06:41:50,rskj-node2,6135,5523,584,3838,3528,177,6,38,310,48
2026-03-19 06:42:22,rskj-node1,6143,5987,120,4430,4096,199,7,39,334,48
2026-03-19 06:42:23,rskj-node2,6140,5523,587,3838,3528,177,6,38,310,48
2026-03-19 06:42:54,rskj-node1,6044,5982,28,4430,4096,199,7,39,334,48
2026-03-19 06:42:55,rskj-node2,6039,5523,490,3838,3528,177,6,38,310,48
2026-03-19 06:43:26,rskj-node1,6055,5985,35,4430,4096,199,7,39,334,48
2026-03-19 06:43:27,rskj-node2,6043,5524,493,3838,3528,177,6,38,310,48
2026-03-19 06:43:58,rskj-node1,6065,5987,43,4430,4096,199,7,39,334,48
2026-03-19 06:43:59,rskj-node2,6043,5523,495,3838,3528,177,6,38,310,48
2026-03-19 06:44:30,rskj-node1,6073,5988,50,4430,4096,199,7,39,334,48
2026-03-19 06:44:31,rskj-node2,6046,5524,497,3838,3528,177,6,38,310,48
2026-03-19 06:45:02,rskj-node1,6084,5992,57,4430,4096,199,7,39,334,48
2026-03-19 06:45:02,rskj-node2,6047,5523,499,3838,3528,177,6,38,310,48
2026-03-19 06:45:34,rskj-node1,6093,5994,64,4430,4096,199,7,39,334,48
2026-03-19 06:45:34,rskj-node2,6049,5523,501,3838,3528,177,6,38,310,48
2026-03-19 06:46:06,rskj-node1,6101,5996,69,4430,4096,199,7,39,334,48
2026-03-19 06:46:06,rskj-node2,6052,5522,503,3838,3528,177,6,38,310,48
2026-03-19 06:46:37,rskj-node1,6109,5997,76,4430,4096,199,7,39,334,48
2026-03-19 06:46:38,rskj-node2,6055,5523,505,3838,3528,177,6,38,310,48
2026-03-19 06:47:09,rskj-node1,6120,6000,84,4430,4096,199,7,39,334,48
2026-03-19 06:47:10,rskj-node2,6057,5523,507,3838,3528,177,6,38,310,48
2026-03-19 06:47:41,rskj-node1,6128,6001,91,4430,4096,199,7,39,334,48
2026-03-19 06:47:42,rskj-node2,6059,5523,509,3838,3528,177,6,38,310,48
2026-03-19 06:48:14,rskj-node1,6139,6003,98,4430,4096,199,7,39,334,48
2026-03-19 06:48:14,rskj-node2,6061,5523,512,3838,3528,177,6,38,310,48
2026-03-19 06:48:46,rskj-node1,6143,6001,106,4430,4096,199,7,39,334,48
2026-03-19 06:48:47,rskj-node2,6063,5523,514,3838,3528,177,6,38,310,48
2026-03-19 06:49:19,rskj-node1,6143,5993,114,4430,4096,199,7,39,334,48
2026-03-19 06:49:19,rskj-node2,6065,5523,516,3838,3528,177,6,38,310,48
2026-03-19 06:49:51,rskj-node1,6143,5983,122,4430,4096,199,7,39,334,48
2026-03-19 06:49:51,rskj-node2,6068,5523,519,3838,3528,177,6,38,310,48
2026-03-19 06:50:23,rskj-node1,6045,5981,31,4430,4096,199,7,39,334,48
2026-03-19 06:50:24,rskj-node2,6070,5523,521,3838,3528,177,6,38,310,48
2026-03-19 06:50:55,rskj-node1,6053,5982,35,4430,4096,199,7,39,334,48
2026-03-19 06:50:55,rskj-node2,6073,5524,523,3838,3528,177,6,38,310,48
2026-03-19 06:51:27,rskj-node1,6063,5983,43,4430,4096,199,7,39,334,48
2026-03-19 06:51:27,rskj-node2,6075,5524,525,3838,3528,177,6,38,310,48
2026-03-19 06:51:59,rskj-node1,6072,5985,51,4430,4096,199,7,39,334,48
2026-03-19 06:51:59,rskj-node2,6079,5525,527,3838,3528,177,6,38,310,48
2026-03-19 06:52:31,rskj-node1,6080,5987,59,4430,4096,199,7,39,334,48
2026-03-19 06:52:32,rskj-node2,6080,5523,530,3838,3528,177,6,38,310,48
2026-03-19 06:53:03,rskj-node1,6090,5987,66,4430,4096,199,7,39,334,48
2026-03-19 06:53:04,rskj-node2,6082,5523,532,3838,3528,177,6,38,310,48
2026-03-19 06:53:35,rskj-node1,6099,5989,74,4430,4096,199,7,39,334,48
2026-03-19 06:53:36,rskj-node2,6085,5523,535,3838,3528,177,6,38,310,48
2026-03-19 06:54:07,rskj-node1,6111,5992,82,4430,4096,199,7,39,334,48
2026-03-19 06:54:07,rskj-node2,6088,5523,537,3838,3528,177,6,38,310,48
2026-03-19 06:54:39,rskj-node1,6120,5994,89,4430,4096,199,7,39,334,48
2026-03-19 06:54:40,rskj-node2,6090,5523,540,3838,3528,177,6,38,310,48
2026-03-19 06:55:11,rskj-node1,6130,5995,97,4430,4096,199,7,39,334,48
2026-03-19 06:55:12,rskj-node2,6093,5523,542,3838,3528,177,6,38,310,48
2026-03-19 06:55:43,rskj-node1,6140,5998,104,4430,4096,199,7,39,334,48
2026-03-19 06:55:44,rskj-node2,6095,5523,544,3838,3528,177,6,38,310,48
2026-03-19 06:56:16,rskj-node1,6141,5992,111,4430,4096,199,7,39,334,48
2026-03-19 06:56:16,rskj-node2,6096,5523,546,3838,3528,177,6,38,310,48
2026-03-19 06:56:48,rskj-node1,6143,5986,119,4430,4096,199,7,39,334,48
2026-03-19 06:56:49,rskj-node2,6099,5524,548,3838,3528,177,6,38,310,48
2026-03-19 06:57:20,rskj-node1,6143,5979,125,4430,4096,199,7,39,334,48
2026-03-19 06:57:21,rskj-node2,6103,5524,551,3838,3528,177,6,38,310,48
2026-03-19 06:57:52,rskj-node1,6046,5977,32,4430,4096,199,7,39,334,48
2026-03-19 06:57:53,rskj-node2,6105,5524,553,3838,3528,177,6,38,310,48
2026-03-19 06:58:24,rskj-node1,6058,5980,40,4430,4096,199,7,39,334,48
2026-03-19 06:58:25,rskj-node2,6107,5525,555,3838,3528,177,6,38,310,48
2026-03-19 06:58:57,rskj-node1,6066,5982,47,4430,4096,199,7,39,334,48
2026-03-19 06:58:57,rskj-node2,6108,5524,557,3838,3528,177,6,38,310,48
2026-03-19 06:59:28,rskj-node1,6076,5984,54,4430,4096,199,7,39,334,48
2026-03-19 06:59:29,rskj-node2,6111,5524,559,3838,3528,177,6,38,310,48
2026-03-19 07:00:01,rskj-node1,6085,5985,62,4430,4096,199,7,39,334,48
2026-03-19 07:00:01,rskj-node2,6113,5524,561,3838,3528,177,6,38,310,48
2026-03-19 07:00:33,rskj-node1,6095,5987,70,4430,4096,199,7,39,334,48
2026-03-19 07:00:34,rskj-node2,6115,5524,564,3838,3528,177,6,38,310,48
2026-03-19 07:01:05,rskj-node1,6101,5990,75,4430,4096,199,7,39,334,48
2026-03-19 07:01:06,rskj-node2,6117,5524,565,3838,3528,177,6,38,310,48
2026-03-19 07:01:37,rskj-node1,6111,5990,82,4430,4096,199,7,39,334,48
2026-03-19 07:01:38,rskj-node2,6121,5524,568,3838,3528,177,6,38,310,48
2026-03-19 07:02:09,rskj-node1,6117,5988,90,4430,4096,199,7,39,334,48
2026-03-19 07:02:10,rskj-node2,6123,5524,570,3838,3528,177,6,38,310,48
2026-03-19 07:02:41,rskj-node1,6124,5988,98,4430,4096,199,7,39,334,48
2026-03-19 07:02:42,rskj-node2,6124,5524,572,3838,3528,177,6,38,310,48
2026-03-19 07:03:13,rskj-node1,6134,5988,106,4430,4096,199,7,39,334,48
2026-03-19 07:03:14,rskj-node2,6127,5525,575,3838,3528,177,6,38,310,48
2026-03-19 07:03:46,rskj-node1,6142,5989,114,4430,4096,199,7,39,334,48
2026-03-19 07:03:47,rskj-node2,6130,5525,577,3838,3528,177,6,38,310,48
