"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 07:59:00,2.34 GiB,2.47 GiB,1.81 GiB,2.31 GiB,2.08 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:59:20,2.37 GiB,1.93 GiB,2.08 GiB,1.78 GiB,2.31 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:59:40,2.35 GiB,2.20 GiB,2.30 GiB,2.00 GiB,1.70 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:00:00,1.86 GiB,2.02 GiB,2.10 GiB,1.79 GiB,2.18 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:00:20,2.16 GiB,2.50 GiB,1.79 GiB,2.27 GiB,1.76 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:00:40,2.17 GiB,1.93 GiB,1.97 GiB,2.45 GiB,1.93 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:01:00,1.78 GiB,2.42 GiB,2.47 GiB,2.15 GiB,2.34 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:01:20,1.93 GiB,2.23 GiB,2.25 GiB,1.93 GiB,2.03 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:01:40,2.09 GiB,1.83 GiB,1.80 GiB,2.28 GiB,2.31 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:02:00,1.70 GiB,2.35 GiB,2.31 GiB,1.99 GiB,1.93 GiB,2.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:02:20,1.73 GiB,1.81 GiB,1.74 GiB,2.20 GiB,2.11 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:02:40,1.86 GiB,2.02 GiB,1.95 GiB,2.41 GiB,2.29 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:03:00,2.21 GiB,1.88 GiB,1.74 GiB,2.21 GiB,1.97 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:03:20,2.36 GiB,2.43 GiB,2.25 GiB,1.92 GiB,2.37 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:03:40,2.48 GiB,2.06 GiB,1.89 GiB,2.36 GiB,1.94 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:04:00,2.13 GiB,1.87 GiB,2.45 GiB,2.14 GiB,2.39 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:04:20,2.28 GiB,2.16 GiB,1.95 GiB,2.43 GiB,1.81 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:04:40,2.26 GiB,2.35 GiB,2.10 GiB,1.78 GiB,1.96 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:05:00,2.04 GiB,2.44 GiB,2.16 GiB,1.86 GiB,1.87 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:05:20,2.10 GiB,1.94 GiB,2.47 GiB,2.16 GiB,2.13 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:05:40,2.29 GiB,2.37 GiB,2.06 GiB,1.76 GiB,2.44 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:06:00,1.80 GiB,2.00 GiB,1.72 GiB,2.19 GiB,2.06 GiB,2.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:06:20,1.75 GiB,2.19 GiB,1.86 GiB,2.33 GiB,2.20 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:06:40,1.93 GiB,2.58 GiB,2.20 GiB,1.87 GiB,2.44 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:07:00,2.37 GiB,2.31 GiB,1.94 GiB,2.41 GiB,2.07 GiB,2.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:07:20,2.44 GiB,2.56 GiB,2.16 GiB,1.83 GiB,2.25 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:07:40,2.51 GiB,2.01 GiB,2.37 GiB,2.05 GiB,2.43 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:08:00,2.12 GiB,1.94 GiB,2.25 GiB,1.97 GiB,2.21 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:08:20,2.27 GiB,2.48 GiB,1.96 GiB,2.47 GiB,1.85 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:08:40,2.37 GiB,2.01 GiB,2.29 GiB,2.00 GiB,2.10 GiB,2.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:09:00,1.91 GiB,2.54 GiB,1.99 GiB,1.73 GiB,1.72 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:09:20,1.90 GiB,1.92 GiB,2.13 GiB,1.87 GiB,1.86 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:09:40,2.05 GiB,2.22 GiB,2.43 GiB,2.17 GiB,2.08 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:10:00,2.52 GiB,2.08 GiB,2.19 GiB,2.00 GiB,1.77 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:10:20,1.84 GiB,2.53 GiB,1.90 GiB,1.73 GiB,2.14 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:10:40,1.96 GiB,2.36 GiB,1.77 GiB,2.30 GiB,1.89 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:11:00,2.46 GiB,1.99 GiB,2.19 GiB,1.93 GiB,2.25 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:11:20,1.92 GiB,2.22 GiB,2.42 GiB,2.15 GiB,2.43 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:11:40,2.19 GiB,2.48 GiB,1.84 GiB,2.36 GiB,1.81 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:12:00,2.19 GiB,2.42 GiB,1.81 GiB,2.30 GiB,2.36 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:12:20,2.43 GiB,1.89 GiB,2.03 GiB,2.52 GiB,1.75 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:12:40,1.85 GiB,2.09 GiB,2.18 GiB,1.86 GiB,1.90 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:13:00,2.36 GiB,2.59 GiB,1.86 GiB,2.40 GiB,2.37 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:13:20,1.77 GiB,2.41 GiB,2.44 GiB,2.18 GiB,2.15 GiB,2.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:13:40,1.85 GiB,1.85 GiB,1.88 GiB,2.42 GiB,2.32 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:14:00,2.09 GiB,2.37 GiB,2.36 GiB,2.05 GiB,1.93 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:14:20,2.25 GiB,1.97 GiB,1.92 GiB,2.40 GiB,2.18 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:14:40,2.27 GiB,2.18 GiB,2.13 GiB,1.82 GiB,2.35 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:15:00,2.01 GiB,2.07 GiB,1.95 GiB,2.44 GiB,2.01 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:15:20,2.08 GiB,2.48 GiB,2.34 GiB,2.06 GiB,2.42 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:15:40,2.00 GiB,2.03 GiB,1.87 GiB,2.37 GiB,1.92 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:16:00,2.37 GiB,2.60 GiB,2.40 GiB,2.09 GiB,2.35 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:16:20,2.39 GiB,2.02 GiB,1.83 GiB,2.31 GiB,2.53 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:16:40,2.41 GiB,2.29 GiB,2.04 GiB,2.53 GiB,1.92 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:17:00,1.94 GiB,1.88 GiB,2.46 GiB,2.13 GiB,2.30 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:17:20,1.96 GiB,2.21 GiB,1.96 GiB,2.42 GiB,2.51 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:17:40,2.13 GiB,2.58 GiB,2.28 GiB,1.96 GiB,1.97 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:18:00,2.57 GiB,2.37 GiB,2.05 GiB,2.50 GiB,2.41 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:18:20,1.82 GiB,2.59 GiB,2.23 GiB,1.88 GiB,1.81 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:18:40,1.96 GiB,2.33 GiB,1.93 GiB,2.38 GiB,2.30 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:19:00,2.27 GiB,2.04 GiB,2.45 GiB,2.12 GiB,1.89 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:19:20,2.55 GiB,2.50 GiB,2.09 GiB,2.55 GiB,2.19 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:19:40,1.86 GiB,2.00 GiB,2.38 GiB,2.05 GiB,2.41 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:20:00,2.09 GiB,2.48 GiB,2.01 GiB,2.46 GiB,1.97 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:20:20,2.11 GiB,1.93 GiB,2.22 GiB,1.87 GiB,2.15 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:20:40,2.15 GiB,2.15 GiB,2.44 GiB,2.09 GiB,2.33 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:21:00,1.81 GiB,2.32 GiB,1.78 GiB,2.19 GiB,2.34 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:21:20,1.82 GiB,2.53 GiB,2.00 GiB,2.40 GiB,2.51 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:21:40,1.94 GiB,2.06 GiB,2.28 GiB,1.90 GiB,1.93 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:22:00,2.29 GiB,2.55 GiB,1.97 GiB,2.34 GiB,2.34 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:22:20,2.28 GiB,2.01 GiB,2.23 GiB,1.80 GiB,2.55 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:22:40,2.41 GiB,2.35 GiB,2.52 GiB,2.09 GiB,1.98 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:23:00,2.04 GiB,2.06 GiB,2.26 GiB,1.82 GiB,2.41 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:23:20,2.07 GiB,2.37 GiB,2.52 GiB,2.11 GiB,1.84 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:23:40,2.28 GiB,2.07 GiB,2.18 GiB,2.57 GiB,2.23 GiB,2.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:24:00,2.49 GiB,1.98 GiB,2.09 GiB,2.49 GiB,2.04 GiB,2.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:24:20,1.80 GiB,2.24 GiB,2.31 GiB,1.92 GiB,2.23 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:24:40,1.92 GiB,2.46 GiB,2.53 GiB,2.13 GiB,2.40 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:25:00,2.32 GiB,2.27 GiB,2.29 GiB,1.90 GiB,2.06 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:25:20,2.32 GiB,2.46 GiB,2.43 GiB,2.04 GiB,2.20 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:25:40,2.49 GiB,2.03 GiB,2.01 GiB,2.41 GiB,2.46 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:26:00,2.06 GiB,2.58 GiB,2.51 GiB,2.06 GiB,2.08 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:26:20,2.11 GiB,2.03 GiB,1.95 GiB,2.30 GiB,2.29 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:26:40,2.00 GiB,2.22 GiB,2.09 GiB,2.44 GiB,2.44 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:27:00,2.39 GiB,1.98 GiB,1.79 GiB,2.13 GiB,2.03 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:27:20,2.32 GiB,2.13 GiB,1.94 GiB,2.27 GiB,2.18 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:27:40,2.41 GiB,2.38 GiB,2.14 GiB,2.47 GiB,2.35 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:28:00,2.09 GiB,2.45 GiB,2.23 GiB,2.57 GiB,2.28 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:28:20,2.20 GiB,1.98 GiB,2.50 GiB,2.06 GiB,2.49 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:28:40,2.27 GiB,2.23 GiB,1.93 GiB,2.27 GiB,1.88 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:29:00,2.30 GiB,2.08 GiB,1.81 GiB,2.12 GiB,2.38 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:29:20,2.57 GiB,2.33 GiB,1.96 GiB,2.33 GiB,2.56 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:29:40,2.46 GiB,1.91 GiB,2.40 GiB,1.92 GiB,2.08 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:30:00,1.86 GiB,2.36 GiB,2.01 GiB,2.33 GiB,2.46 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:30:20,2.61 GiB,2.55 GiB,2.15 GiB,2.47 GiB,1.81 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:30:40,1.85 GiB,2.00 GiB,2.39 GiB,1.92 GiB,2.03 GiB,2.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:31:00,2.13 GiB,1.90 GiB,2.23 GiB,2.58 GiB,1.80 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:31:20,2.22 GiB,2.14 GiB,2.44 GiB,2.00 GiB,1.98 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:31:40,2.37 GiB,2.51 GiB,2.02 GiB,2.36 GiB,2.24 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:32:00,2.02 GiB,2.42 GiB,1.88 GiB,2.23 GiB,1.97 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:32:20,2.24 GiB,2.06 GiB,2.32 GiB,1.88 GiB,2.31 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:32:40,2.28 GiB,2.53 GiB,1.95 GiB,2.31 GiB,1.91 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:33:00,2.01 GiB,2.35 GiB,2.58 GiB,2.12 GiB,2.42 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:33:20,1.97 GiB,1.90 GiB,2.17 GiB,2.49 GiB,1.94 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:33:40,2.03 GiB,2.20 GiB,2.43 GiB,1.98 GiB,2.16 GiB,2.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:34:00,2.29 GiB,2.63 GiB,2.06 GiB,2.42 GiB,2.53 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:34:20,2.36 GiB,2.10 GiB,2.28 GiB,1.84 GiB,1.92 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:34:40,2.03 GiB,2.28 GiB,2.42 GiB,1.98 GiB,2.06 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:35:00,1.85 GiB,2.07 GiB,2.21 GiB,2.57 GiB,2.53 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:35:20,2.20 GiB,2.40 GiB,2.50 GiB,2.07 GiB,1.95 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:35:40,2.55 GiB,2.67 GiB,2.00 GiB,2.35 GiB,2.16 GiB,2.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:36:00,2.27 GiB,2.41 GiB,2.49 GiB,2.02 GiB,2.58 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:36:20,2.55 GiB,2.67 GiB,1.91 GiB,2.23 GiB,1.96 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:36:40,1.92 GiB,2.02 GiB,2.05 GiB,2.37 GiB,2.11 GiB,2.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:37:00,2.50 GiB,2.59 GiB,2.57 GiB,2.09 GiB,2.57 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:37:20,1.90 GiB,1.93 GiB,1.91 GiB,2.23 GiB,1.92 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:37:40,2.31 GiB,2.38 GiB,2.29 GiB,2.62 GiB,2.32 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:38:00,2.63 GiB,2.29 GiB,2.17 GiB,2.51 GiB,2.09 GiB,2.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:38:20,1.86 GiB,2.49 GiB,2.37 GiB,1.92 GiB,2.26 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:38:40,1.88 GiB,2.68 GiB,2.51 GiB,2.06 GiB,2.40 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:39:00,2.19 GiB,2.30 GiB,2.09 GiB,2.46 GiB,1.97 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:39:20,2.26 GiB,2.62 GiB,2.36 GiB,1.95 GiB,2.18 GiB,2.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:39:40,2.28 GiB,2.01 GiB,2.51 GiB,2.09 GiB,2.32 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:40:00,2.64 GiB,2.58 GiB,2.27 GiB,1.87 GiB,1.95 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:40:20,1.93 GiB,2.18 GiB,2.48 GiB,2.08 GiB,2.13 GiB,2.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 08:40:40,2.08 GiB,2.39 GiB,1.90 GiB,2.30 GiB,2.31 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
