"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 08:47:00,3.95 ms,1.49 ms,4.53 ms,1.95 ms,3.59 ms,7.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:47:20,4.27 ms,1.76 ms,3.17 ms,1.95 ms,4.98 ms,7.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:47:40,4.66 ms,797 µs,1.53 ms,1.08 ms,1.39 ms,5.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:48:00,4.07 ms,1.51 ms,1.02 ms,1.88 ms,1.39 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:48:20,3.00 ms,712 µs,1.02 ms,2.59 ms,1.14 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:48:40,2.44 ms,1.63 ms,2.34 ms,3.39 ms,2.78 ms,3.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:49:00,2.88 ms,2.63 ms,3.42 ms,1.51 ms,2.78 ms,3.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:49:20,4.27 ms,2.63 ms,3.42 ms,1.95 ms,1.64 ms,3.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:49:40,4.02 ms,2.76 ms,3.78 ms,1.15 ms,1.46 ms,1.73 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:50:00,3.27 ms,1.05 ms,1.68 ms,2.36 ms,1.46 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:50:20,2.25 ms,1.05 ms,1.68 ms,1.20 ms,1.46 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:50:40,2.24 ms,1.05 ms,1.44 ms,1.20 ms,0 s,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:51:00,2.02 ms,1.05 ms,1.44 ms,1.95 ms,1.31 ms,1.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:51:20,2.12 ms,1.92 ms,1.44 ms,1.95 ms,1.31 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:51:40,1.76 ms,864 µs,1.61 ms,1.95 ms,1.31 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:52:00,1.88 ms,864 µs,1.61 ms,1.27 ms,1.14 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:52:20,1.76 ms,763 µs,2.95 ms,1.27 ms,1.14 ms,1.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:52:40,1.92 ms,763 µs,1.34 ms,2.44 ms,2.22 ms,1.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:53:00,2.20 ms,2.03 ms,3.19 ms,1.17 ms,1.08 ms,2.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:53:20,2.29 ms,1.27 ms,1.85 ms,1.17 ms,1.08 ms,983 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:53:40,1.61 ms,1.27 ms,1.85 ms,1.80 ms,1.25 ms,983 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:54:00,831 µs,1.42 ms,1.75 ms,1.80 ms,1.25 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:54:20,712 µs,1.42 ms,1.75 ms,1.80 ms,1.25 ms,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:54:40,1.10 ms,2.31 ms,1.75 ms,0 s,0 s,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:55:00,1.71 ms,881 µs,1.63 ms,1.29 ms,1.53 ms,1.59 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:55:20,1.68 ms,881 µs,1.63 ms,1.29 ms,1.53 ms,1.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:55:40,1.63 ms,1.17 ms,1.63 ms,1.29 ms,1.53 ms,1.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:56:00,1.53 ms,1.17 ms,1.02 ms,1.15 ms,3.27 ms,1.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:56:20,1.32 ms,2.14 ms,1.02 ms,1.15 ms,3.27 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:56:40,1.86 ms,966 µs,1.02 ms,644 µs,3.27 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:57:00,2.17 ms,1.68 ms,1.52 ms,644 µs,2.78 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:57:20,3.20 ms,711 µs,1.52 ms,1.91 ms,2.78 ms,2.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:57:40,3.35 ms,2.08 ms,2.98 ms,1.27 ms,4.20 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:58:00,3.68 ms,1.37 ms,1.46 ms,3.69 ms,1.42 ms,2.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:58:20,3.39 ms,2.29 ms,3.73 ms,2.42 ms,1.42 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:58:40,2.88 ms,915 µs,2.27 ms,2.42 ms,1.17 ms,1.53 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:59:00,2.73 ms,1.56 ms,3.78 ms,1.75 ms,1.17 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:59:20,1.78 ms,644 µs,1.51 ms,3.36 ms,2.59 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 08:59:40,1.64 ms,644 µs,1.51 ms,3.36 ms,1.42 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:00:00,610 µs,932 µs,2.59 ms,1.61 ms,1.42 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:00:20,322 µs,932 µs,2.59 ms,0 s,0 s,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:00:40,424 µs,932 µs,2.59 ms,1.42 ms,2.27 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:01:00,424 µs,492 µs,2.49 ms,1.42 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:01:20,1.46 ms,915 µs,2.49 ms,3.15 ms,3.81 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:01:40,2.44 ms,424 µs,4.86 ms,1.73 ms,1.54 ms,1.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:02:00,4.70 ms,1.56 ms,3.58 ms,2.98 ms,3.54 ms,1.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:02:20,5.05 ms,1.14 ms,3.58 ms,1.25 ms,2.00 ms,1.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:02:40,6.71 ms,1.88 ms,1.20 ms,2.44 ms,2.00 ms,5.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:03:00,9.27 ms,746 µs,3.69 ms,1.19 ms,4.22 ms,4.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:03:20,15.0 ms,1.90 ms,6.15 ms,5.44 ms,4.22 ms,6.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:03:40,12.2 ms,1.15 ms,6.15 ms,4.25 ms,6.71 ms,2.37 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:04:00,8.24 ms,2.53 ms,4.39 ms,7.41 ms,2.49 ms,4.64 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:04:20,2.51 ms,2.07 ms,1.93 ms,3.15 ms,2.49 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:04:40,2.56 ms,2.07 ms,1.93 ms,5.93 ms,2.32 ms,2.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:05:00,2.24 ms,1.92 ms,2.39 ms,2.78 ms,2.32 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:05:20,2.29 ms,1.22 ms,2.39 ms,5.58 ms,2.32 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:05:40,2.42 ms,1.22 ms,4.17 ms,2.80 ms,2.93 ms,2.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:06:00,2.36 ms,1.73 ms,1.78 ms,5.47 ms,2.93 ms,2.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:06:20,2.05 ms,1.73 ms,3.90 ms,2.68 ms,5.19 ms,2.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:06:40,1.20 ms,3.17 ms,2.12 ms,2.68 ms,2.25 ms,2.17 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:07:00,915 µs,1.44 ms,4.22 ms,4.15 ms,2.25 ms,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:07:20,1.54 ms,2.81 ms,2.10 ms,4.15 ms,2.51 ms,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:07:40,2.56 ms,1.37 ms,2.10 ms,8.10 ms,2.51 ms,3.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:08:00,3.34 ms,3.17 ms,3.15 ms,3.95 ms,5.54 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:08:20,3.12 ms,1.80 ms,3.15 ms,3.95 ms,3.03 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:08:40,2.56 ms,1.80 ms,3.15 ms,3.58 ms,3.03 ms,2.51 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:09:00,1.63 ms,2.19 ms,4.19 ms,3.58 ms,3.68 ms,4.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:09:20,1.64 ms,2.19 ms,4.19 ms,6.68 ms,3.68 ms,4.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:09:40,1.78 ms,2.19 ms,4.19 ms,3.10 ms,3.68 ms,4.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:10:00,1.86 ms,1.31 ms,2.54 ms,5.81 ms,2.63 ms,2.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:10:20,2.17 ms,1.30 ms,2.54 ms,2.71 ms,2.63 ms,2.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:10:40,2.36 ms,1.80 ms,2.08 ms,2.71 ms,2.63 ms,2.22 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:11:00,2.17 ms,2.81 ms,2.08 ms,3.88 ms,3.98 ms,4.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:11:20,2.02 ms,2.81 ms,4.24 ms,3.88 ms,3.98 ms,4.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:11:40,2.25 ms,1.75 ms,2.15 ms,6.59 ms,3.98 ms,6.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:12:00,2.81 ms,729 µs,5.70 ms,2.71 ms,2.37 ms,2.80 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:12:20,2.08 ms,1.75 ms,5.31 ms,5.51 ms,2.37 ms,4.93 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:12:40,1.59 ms,1.02 ms,5.30 ms,2.80 ms,5.32 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:13:00,627 µs,2.81 ms,1.76 ms,6.41 ms,2.95 ms,2.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:13:20,2.31 ms,1.80 ms,2.27 ms,3.61 ms,5.17 ms,2.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:13:40,2.92 ms,3.64 ms,2.27 ms,6.80 ms,2.22 ms,2.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:14:00,5.02 ms,3.12 ms,11.3 ms,8.88 ms,4.97 ms,5.34 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:14:20,4.56 ms,3.12 ms,10.6 ms,8.88 ms,2.75 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:14:40,4.76 ms,1.27 ms,10.6 ms,5.69 ms,2.75 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:15:00,3.37 ms,0 s,1.58 ms,1.46 ms,6.29 ms,6.05 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:15:20,4.46 ms,0 s,1.58 ms,1.46 ms,6.29 ms,6.05 ms,0 s,218 ms,0 s,0 s,0 s,0 s
2026-02-11 09:15:40,4.14 ms,271 µs,1.58 ms,2.68 ms,6.29 ms,6.76 ms,0 s,218 ms,0 s,0 s,0 s,0 s
2026-02-11 09:16:00,4.53 ms,269 µs,3.05 ms,1.22 ms,949 µs,712 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:16:20,3.31 ms,542 µs,1.47 ms,2.37 ms,949 µs,712 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:16:40,3.15 ms,271 µs,3.25 ms,1.15 ms,2.61 ms,1.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:17:00,3.34 ms,729 µs,4.08 ms,2.76 ms,1.66 ms,1.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:17:20,3.80 ms,796 µs,4.08 ms,1.61 ms,3.20 ms,3.13 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:17:40,4.12 ms,339 µs,2.30 ms,2.95 ms,1.54 ms,1.19 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:18:00,4.12 ms,1.07 ms,1.07 ms,2.69 ms,2.88 ms,2.86 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:18:20,2.64 ms,729 µs,2.27 ms,2.69 ms,1.34 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:18:40,2.12 ms,1.31 ms,2.27 ms,1.36 ms,1.34 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:19:00,2.25 ms,576 µs,3.10 ms,1.51 ms,2.42 ms,1.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:19:20,3.85 ms,1.53 ms,1.90 ms,2.76 ms,2.42 ms,1.97 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:19:40,4.46 ms,949 µs,3.75 ms,2.76 ms,2.42 ms,3.46 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:20:00,4.15 ms,1.93 ms,1.85 ms,1.25 ms,1.41 ms,1.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:20:20,3.41 ms,983 µs,1.85 ms,1.34 ms,1.41 ms,1.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:20:40,2.54 ms,983 µs,1.22 ms,1.34 ms,1.41 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:21:00,2.37 ms,814 µs,2.39 ms,2.41 ms,2.68 ms,1.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:21:20,2.58 ms,1.53 ms,2.39 ms,2.78 ms,4.36 ms,3.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:21:40,3.27 ms,1.53 ms,1.17 ms,2.78 ms,4.36 ms,3.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:22:00,3.81 ms,1.51 ms,1.73 ms,1.71 ms,1.68 ms,1.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:22:20,4.00 ms,797 µs,1.73 ms,1.51 ms,1.32 ms,1.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:22:40,3.22 ms,1.46 ms,3.51 ms,1.51 ms,1.32 ms,1.63 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:23:00,3.29 ms,661 µs,1.78 ms,3.03 ms,1.32 ms,2.95 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:23:20,3.25 ms,1.32 ms,3.32 ms,1.53 ms,1.29 ms,1.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:23:40,3.24 ms,661 µs,1.54 ms,1.53 ms,1.29 ms,1.32 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:24:00,1.71 ms,1.47 ms,3.88 ms,1.47 ms,1.29 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:24:20,729 µs,814 µs,2.34 ms,1.47 ms,2.36 ms,2.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:24:40,1.66 ms,1.49 ms,2.34 ms,2.86 ms,2.36 ms,2.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:25:00,3.08 ms,678 µs,1.19 ms,1.39 ms,4.68 ms,4.41 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:25:20,4.85 ms,2.19 ms,1.19 ms,3.37 ms,2.32 ms,2.31 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:25:40,3.86 ms,1.51 ms,2.88 ms,1.98 ms,2.32 ms,2.30 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:26:00,3.25 ms,1.51 ms,1.69 ms,1.98 ms,1.90 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:26:20,2.10 ms,1.12 ms,1.69 ms,2.25 ms,1.90 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:26:40,2.05 ms,1.12 ms,1.59 ms,2.25 ms,1.90 ms,2.03 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:27:00,2.10 ms,2.44 ms,1.59 ms,2.25 ms,4.25 ms,4.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:27:20,2.41 ms,1.32 ms,1.59 ms,2.22 ms,4.25 ms,4.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:27:40,2.21 ms,1.32 ms,1.61 ms,2.22 ms,4.25 ms,4.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:28:00,1.76 ms,1.10 ms,1.61 ms,4.69 ms,2.53 ms,1.61 ms,318 ms,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:28:20,1.75 ms,1.10 ms,1.75 ms,2.47 ms,2.53 ms,1.61 ms,318 ms,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:28:40,2.04 ms,1.10 ms,1.75 ms,2.47 ms,2.53 ms,1.61 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:29:00,2.22 ms,1.19 ms,3.27 ms,2.75 ms,2.81 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:29:20,6.69 ms,2.24 ms,1.53 ms,2.75 ms,2.81 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:29:40,7.78 ms,2.24 ms,6.95 ms,5.47 ms,2.81 ms,1.68 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:30:00,8.68 ms,2.22 ms,5.42 ms,2.73 ms,4.78 ms,4.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:30:20,2.83 ms,1.17 ms,5.42 ms,8.15 ms,4.78 ms,4.08 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:30:40,3.15 ms,2.17 ms,2.92 ms,5.42 ms,10.1 ms,4.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:31:00,1.54 ms,1000 µs,2.92 ms,8.71 ms,5.27 ms,4.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:31:20,3.42 ms,1000 µs,2.86 ms,3.29 ms,5.27 ms,4.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:31:40,1.88 ms,831 µs,2.86 ms,3.29 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:32:00,5.27 ms,1.56 ms,5.10 ms,4.03 ms,5.85 ms,3.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:32:20,6.22 ms,1.56 ms,2.24 ms,8.97 ms,8.98 ms,5.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:32:40,7.03 ms,1.73 ms,5.19 ms,8.97 ms,8.98 ms,5.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:33:00,3.14 ms,1000 µs,5.68 ms,9.36 ms,7.61 ms,6.58 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:33:20,2.20 ms,2.31 ms,2.73 ms,4.42 ms,4.47 ms,4.10 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:33:40,2.47 ms,2.39 ms,5.95 ms,8.37 ms,9.69 ms,8.98 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:34:00,2.37 ms,2.39 ms,3.22 ms,8.98 ms,5.22 ms,4.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:34:20,2.08 ms,1.98 ms,6.59 ms,8.98 ms,5.22 ms,4.88 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:34:40,1.63 ms,898 µs,3.37 ms,5.03 ms,3.61 ms,3.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:35:00,1.41 ms,1.75 ms,6.17 ms,4.08 ms,3.61 ms,3.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:35:20,1.58 ms,847 µs,2.80 ms,4.08 ms,3.61 ms,3.49 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:35:40,1.80 ms,847 µs,2.80 ms,7.75 ms,4.47 ms,4.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:36:00,2.05 ms,1.12 ms,3.20 ms,3.66 ms,4.47 ms,4.83 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:36:20,2.03 ms,1.12 ms,3.20 ms,6.98 ms,8.49 ms,8.54 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:36:40,2.00 ms,2.81 ms,6.46 ms,3.32 ms,4.02 ms,3.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:37:00,2.42 ms,3.49 ms,3.25 ms,7.47 ms,9.58 ms,6.71 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:37:20,2.14 ms,3.49 ms,6.25 ms,4.15 ms,5.56 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:37:40,1.51 ms,1.80 ms,3.00 ms,4.15 ms,5.56 ms,3.00 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:38:00,542 µs,2.07 ms,3.00 ms,4.98 ms,3.66 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:38:20,1.24 ms,2.07 ms,2.22 ms,4.98 ms,3.66 ms,3.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:38:40,2.49 ms,3.75 ms,2.22 ms,10.9 ms,3.66 ms,3.42 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:39:00,5.05 ms,4.95 ms,4.51 ms,10.6 ms,4.36 ms,3.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:39:20,5.02 ms,4.95 ms,4.53 ms,10.6 ms,4.36 ms,3.14 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:39:40,5.10 ms,3.27 ms,18.9 ms,4.66 ms,19.2 ms,3.14 ms,0 s,0 s,303 ms,0 s,0 s,0 s
2026-02-11 09:40:00,3.02 ms,1.98 ms,14.4 ms,0 s,14.9 ms,8.39 ms,0 s,0 s,303 ms,0 s,0 s,0 s
2026-02-11 09:40:20,2.97 ms,1.98 ms,187 µs,13.4 ms,14.9 ms,8.39 ms,0 s,0 s,0 s,360 ms,0 s,0 s
2026-02-11 09:40:40,2.36 ms,1.98 ms,186 µs,13.4 ms,0 s,8.39 ms,0 s,0 s,0 s,360 ms,0 s,0 s
2026-02-11 09:41:00,2.31 ms,2.25 ms,186 µs,321 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:41:20,3.37 ms,4.64 ms,627 µs,322 µs,0 s,0 s,0 s,0 s,0 s,0 s,373 ms,279 ms
2026-02-11 09:41:40,3.85 ms,4.64 ms,627 µs,746 µs,475 µs,339 µs,0 s,0 s,0 s,0 s,373 ms,279 ms
2026-02-11 09:42:00,4.19 ms,4.03 ms,1.20 ms,424 µs,472 µs,337 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:42:20,2.76 ms,1.64 ms,576 µs,424 µs,475 µs,339 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:42:40,2.69 ms,1.64 ms,576 µs,508 µs,271 µs,678 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:43:00,2.37 ms,2.53 ms,746 µs,1.73 ms,271 µs,678 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:43:20,2.08 ms,2.53 ms,746 µs,1.73 ms,729 µs,678 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:43:40,1.15 ms,4.17 ms,2.10 ms,1.22 ms,458 µs,932 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:44:00,1.20 ms,1.64 ms,1.36 ms,729 µs,458 µs,932 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:44:20,898 µs,15.5 ms,2.49 ms,729 µs,644 µs,932 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:44:40,1.76 ms,13.8 ms,1.14 ms,729 µs,644 µs,1.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:45:00,864 µs,23.9 ms,1.80 ms,1.10 ms,644 µs,1.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:45:20,3.17 ms,10.1 ms,661 µs,1.10 ms,1.14 ms,1.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:45:40,2.31 ms,10.1 ms,661 µs,2.29 ms,1.14 ms,1.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
