"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 03:50:00,1.34 GiB,1.36 GiB,1.49 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:51:00,1.67 GiB,1.72 GiB,1.79 GiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:52:00,1.35 GiB,1.11 GiB,1.10 GiB,1.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:53:00,1.10 GiB,1.43 GiB,1.32 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:54:00,1.60 GiB,1.65 GiB,1.45 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:55:00,1.20 GiB,1.19 GiB,1.73 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:56:00,1.30 GiB,1.26 GiB,1.75 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:57:00,1.06 GiB,1.47 GiB,1.08 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:58:00,1.32 GiB,1.51 GiB,1.04 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 03:59:00,1.38 GiB,1.53 GiB,1.74 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:00:00,1.45 GiB,1.50 GiB,1.65 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:01:00,1.11 GiB,1.10 GiB,1.16 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:02:00,1.60 GiB,1.30 GiB,1.27 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:03:00,1.24 GiB,1.80 GiB,1.69 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:04:00,1.69 GiB,1.10 GiB,1.70 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:05:00,1.29 GiB,1.25 GiB,1.82 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:06:00,1.45 GiB,1.21 GiB,1.71 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:07:00,1.72 GiB,1.53 GiB,1.13 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:08:00,1.32 GiB,1.67 GiB,1.17 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:09:00,1.75 GiB,1.40 GiB,1.62 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:10:00,1.40 GiB,1.52 GiB,1.62 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:11:00,1.24 GiB,1.14 GiB,1.19 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:12:00,1.60 GiB,1.25 GiB,1.20 GiB,1.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:13:00,1.31 GiB,1.44 GiB,1.31 GiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:14:00,1.66 GiB,1.04 GiB,1.60 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:15:00,1.14 GiB,1.12 GiB,1.57 GiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:16:00,1.46 GiB,1.29 GiB,1.65 GiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:17:00,1.56 GiB,1.41 GiB,1.62 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:18:00,1.18 GiB,1.08 GiB,1.13 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:19:00,1.39 GiB,1.09 GiB,1.05 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:20:00,1.83 GiB,1.21 GiB,1.09 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:21:00,1.39 GiB,1.65 GiB,1.49 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:22:00,1.81 GiB,1.73 GiB,1.53 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:23:00,1.26 GiB,1.26 GiB,1.77 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:24:00,1.58 GiB,1.74 GiB,1.34 GiB,1.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:25:00,1.10 GiB,1.80 GiB,1.29 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:26:00,1.61 GiB,1.48 GiB,1.66 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:27:00,1.19 GiB,1.52 GiB,1.63 GiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:28:00,1.59 GiB,1.63 GiB,1.69 GiB,1.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:29:00,1.67 GiB,1.18 GiB,1.21 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:30:00,1.36 GiB,1.41 GiB,1.34 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:31:00,1.76 GiB,1.51 GiB,1.35 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:32:00,1.44 GiB,1.19 GiB,1.76 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:33:00,1.89 GiB,1.35 GiB,1.08 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:34:00,1.76 GiB,1.79 GiB,1.43 GiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:35:00,1.67 GiB,1.19 GiB,1.55 GiB,1.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:36:00,1.20 GiB,1.44 GiB,1.72 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:37:00,1.67 GiB,1.79 GiB,1.21 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:38:00,1.34 GiB,1.39 GiB,1.52 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:39:00,1.73 GiB,1.48 GiB,1.56 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:40:00,1.53 GiB,1.62 GiB,1.64 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:41:00,1.75 GiB,1.22 GiB,1.18 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:42:00,1.32 GiB,1.37 GiB,1.26 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:43:00,1.74 GiB,1.56 GiB,1.36 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:44:00,1.22 GiB,1.87 GiB,1.60 GiB,1.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:45:00,1.85 GiB,1.47 GiB,1.14 GiB,1.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:46:00,1.36 GiB,1.86 GiB,1.44 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:47:00,1.68 GiB,1.25 GiB,1.56 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:48:00,1.29 GiB,1.60 GiB,1.84 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:49:00,1.70 GiB,1.72 GiB,1.85 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:50:00,1.24 GiB,1.81 GiB,1.88 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:51:00,1.56 GiB,1.23 GiB,1.21 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:52:00,1.81 GiB,1.67 GiB,1.59 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:53:00,1.40 GiB,1.33 GiB,1.16 GiB,1.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:54:00,1.82 GiB,1.47 GiB,1.22 GiB,1.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:55:00,1.35 GiB,1.57 GiB,1.26 GiB,1.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:56:00,1.77 GiB,1.89 GiB,1.47 GiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:57:00,1.84 GiB,1.44 GiB,1.72 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:58:00,1.46 GiB,1.82 GiB,1.19 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 04:59:00,1.75 GiB,1.87 GiB,1.91 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:00:00,1.28 GiB,1.30 GiB,1.28 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:01:00,1.64 GiB,1.64 GiB,1.58 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:02:00,1.63 GiB,1.85 GiB,1.70 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:03:00,1.87 GiB,1.24 GiB,1.80 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:04:00,1.72 GiB,1.54 GiB,1.18 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:05:00,1.26 GiB,1.73 GiB,1.32 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:06:00,1.61 GiB,1.73 GiB,1.29 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:07:00,1.94 GiB,1.75 GiB,1.24 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:08:00,1.58 GiB,1.46 GiB,1.66 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:09:00,1.43 GiB,1.54 GiB,1.67 GiB,1.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:10:00,1.28 GiB,1.17 GiB,1.21 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:11:00,1.67 GiB,1.29 GiB,1.25 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:12:00,1.31 GiB,1.32 GiB,1.25 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:13:00,1.68 GiB,1.36 GiB,1.18 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:14:00,1.94 GiB,1.69 GiB,1.45 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:15:00,1.70 GiB,1.73 GiB,1.37 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:16:00,1.44 GiB,1.87 GiB,1.39 GiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:17:00,1.73 GiB,1.89 GiB,1.40 GiB,1.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:18:00,1.25 GiB,1.50 GiB,1.73 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:19:00,1.76 GiB,1.63 GiB,1.80 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:20:00,1.36 GiB,1.78 GiB,1.88 GiB,1.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:21:00,1.31 GiB,1.33 GiB,1.36 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:22:00,1.71 GiB,1.39 GiB,1.37 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:23:00,1.26 GiB,1.85 GiB,1.75 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:24:00,1.73 GiB,1.28 GiB,1.90 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:25:00,1.40 GiB,1.87 GiB,1.61 GiB,1.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:26:00,1.30 GiB,1.95 GiB,1.61 GiB,1.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:27:00,1.64 GiB,1.29 GiB,1.59 GiB,1.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:28:00,1.36 GiB,1.79 GiB,1.25 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:29:00,1.71 GiB,1.84 GiB,1.24 GiB,1.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:30:00,1.40 GiB,1.58 GiB,1.66 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:31:00,1.41 GiB,1.62 GiB,1.62 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:32:00,1.57 GiB,1.25 GiB,1.95 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:33:00,1.85 GiB,1.27 GiB,1.90 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:34:00,1.38 GiB,1.26 GiB,1.80 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:35:00,1.81 GiB,1.33 GiB,1.80 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:36:00,1.41 GiB,1.74 GiB,1.36 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:37:00,1.97 GiB,1.36 GiB,1.69 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:38:00,1.49 GiB,1.62 GiB,1.89 GiB,1.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:39:00,1.90 GiB,1.77 GiB,1.21 GiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:40:00,1.51 GiB,1.45 GiB,1.58 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:41:00,1.85 GiB,1.44 GiB,1.48 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:42:00,1.31 GiB,1.49 GiB,1.46 GiB,1.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:43:00,2.00 GiB,1.95 GiB,1.86 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:44:00,1.57 GiB,1.41 GiB,1.31 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:45:00,1.82 GiB,1.45 GiB,1.27 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:46:00,1.47 GiB,1.93 GiB,1.62 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:47:00,1.95 GiB,1.39 GiB,1.78 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:48:00,1.93 GiB,1.46 GiB,1.76 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:49:00,1.61 GiB,1.76 GiB,1.99 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:50:00,1.26 GiB,2.00 GiB,1.30 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:51:00,1.77 GiB,1.67 GiB,1.67 GiB,1.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:52:00,1.40 GiB,1.86 GiB,1.75 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:53:00,1.87 GiB,1.29 GiB,1.87 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:54:00,1.88 GiB,1.52 GiB,2.01 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:55:00,1.54 GiB,1.69 GiB,1.32 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:56:00,1.94 GiB,1.29 GiB,1.60 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:57:00,1.54 GiB,1.41 GiB,1.68 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:58:00,1.89 GiB,1.52 GiB,1.74 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 05:59:00,2.04 GiB,1.77 GiB,1.89 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:00:00,1.33 GiB,1.87 GiB,1.91 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:01:00,1.65 GiB,1.37 GiB,1.31 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:02:00,1.99 GiB,1.50 GiB,1.41 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:03:00,1.61 GiB,1.80 GiB,1.62 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:04:00,1.35 GiB,1.99 GiB,1.69 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:05:00,1.67 GiB,1.36 GiB,1.76 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:06:00,1.71 GiB,1.63 GiB,1.98 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:07:00,2.04 GiB,1.72 GiB,1.99 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:08:00,1.66 GiB,1.91 GiB,1.28 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:09:00,2.08 GiB,2.02 GiB,1.28 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:10:00,1.70 GiB,1.78 GiB,1.74 GiB,1.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:11:00,1.32 GiB,1.85 GiB,1.75 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:12:00,1.29 GiB,1.34 GiB,1.97 GiB,1.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:13:00,1.54 GiB,1.48 GiB,2.02 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:14:00,1.89 GiB,1.51 GiB,1.99 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:15:00,1.36 GiB,1.53 GiB,1.91 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:16:00,1.78 GiB,1.94 GiB,1.41 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:17:00,1.40 GiB,1.26 GiB,1.49 GiB,1.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:18:00,1.49 GiB,1.31 GiB,1.45 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:19:00,1.90 GiB,1.78 GiB,1.83 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:20:00,1.39 GiB,1.80 GiB,1.78 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:21:00,1.79 GiB,1.86 GiB,1.73 GiB,1.31 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:22:00,1.35 GiB,1.38 GiB,2.00 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:23:00,1.84 GiB,1.66 GiB,1.44 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:24:00,1.91 GiB,1.82 GiB,1.50 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:25:00,1.67 GiB,1.45 GiB,1.84 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:26:00,2.00 GiB,1.57 GiB,1.85 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:27:00,1.48 GiB,1.85 GiB,2.01 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:28:00,1.70 GiB,1.87 GiB,1.95 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:29:00,1.43 GiB,1.33 GiB,1.31 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:30:00,1.98 GiB,1.73 GiB,1.58 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:31:00,1.54 GiB,1.90 GiB,1.68 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:32:00,1.92 GiB,2.05 GiB,1.74 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:33:00,1.66 GiB,1.69 GiB,1.32 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:34:00,2.04 GiB,1.89 GiB,1.47 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:35:00,1.56 GiB,1.37 GiB,1.66 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:36:00,2.03 GiB,1.58 GiB,1.80 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:37:00,1.81 GiB,1.36 GiB,1.50 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:38:00,1.48 GiB,1.50 GiB,1.53 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:39:00,1.82 GiB,1.56 GiB,1.53 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:40:00,2.03 GiB,1.35 GiB,2.03 GiB,1.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:41:00,1.94 GiB,1.48 GiB,2.05 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:42:00,2.14 GiB,1.64 GiB,1.33 GiB,1.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:43:00,1.71 GiB,1.73 GiB,1.33 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:44:00,1.87 GiB,1.62 GiB,2.00 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:45:00,1.42 GiB,1.76 GiB,2.05 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:46:00,1.86 GiB,1.80 GiB,1.99 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:47:00,1.75 GiB,1.90 GiB,2.00 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:48:00,2.11 GiB,1.35 GiB,1.33 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:49:00,1.79 GiB,1.72 GiB,1.60 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
