"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 15:10:00,553 µs,,133 µs,623 µs,171 µs,420 µs
2026-02-10 15:30:00,,,,133 µs,,
2026-02-10 15:31:00,147 µs,,150 µs,133 µs,1.38 ms,230 µs
2026-02-10 15:32:00,147 µs,,150 µs,133 µs,1.38 ms,230 µs
2026-02-10 15:33:00,147 µs,,150 µs,133 µs,1.38 ms,230 µs
2026-02-10 15:34:00,147 µs,,150 µs,133 µs,1.38 ms,230 µs
2026-02-10 15:35:00,147 µs,,150 µs,,1.38 ms,230 µs
2026-02-10 15:50:00,,9.88 s,,,,
2026-02-10 15:51:00,,9.88 s,,,,
2026-02-10 15:52:00,,9.88 s,,,,
2026-02-10 15:53:00,,9.88 s,,,,
2026-02-10 15:54:00,,9.88 s,,,,
2026-02-10 15:55:00,,,,166 µs,,
2026-02-10 15:56:00,139 µs,,121 µs,166 µs,143 µs,134 µs
2026-02-10 15:57:00,139 µs,,121 µs,166 µs,143 µs,134 µs
2026-02-10 15:58:00,139 µs,,121 µs,166 µs,143 µs,134 µs
2026-02-10 15:59:00,139 µs,,121 µs,166 µs,143 µs,134 µs
2026-02-10 16:00:00,139 µs,,121 µs,,143 µs,134 µs
2026-02-10 16:23:00,141 µs,,,143 µs,,
2026-02-10 16:24:00,141 µs,,145 µs,143 µs,128 µs,131 µs
2026-02-10 16:25:00,141 µs,,145 µs,143 µs,128 µs,131 µs
2026-02-10 16:26:00,141 µs,,145 µs,143 µs,128 µs,131 µs
2026-02-10 16:27:00,141 µs,,145 µs,143 µs,128 µs,131 µs
2026-02-10 16:28:00,,,145 µs,,128 µs,131 µs
